M107,M190,S,M104,G28,F,G1,Z,M109,G21,G90,M82,E,G92,X,Y,M140,M106,M84,Malicious
0,0,0,0,0,4893,1,3,0,0,0,0,41,0,56.201,90.302,0,0,0,No
0,0,0,0,0,1874,1,2,0,0,0,0,70.4618,0,63.188,91.904,0,0,0,No
0,0,0,0,0,88,1,2,0,0,0,0,79.85469,0,66.413,92.167,0,0,0,No
0,0,0,0,0,60,1,1,0,0,0,0,79.70044,0,152.314,91.167,0,0,0,No
0,0,0,0,0,80,1,2,0,0,0,0,71.8961,0,151.951,89.35,0,0,0,No
0,0,0,0,0,0,1,4,0,0,0,0,82.04217,0,156.151,88.621,0,0,0,No
0,0,0,0,0,0,1,4,0,0,0,0,82.33071,0,157.401,89.537,0,0,0,No
0,0,0,0,0,95,1,4,0,0,0,0,84.61926,0,160.235,91.13,0,0,0,No
0,0,0,0,0,52,1,3,0,0,0,0,94.9078,0,161.458,97.23,0,0,0,No
0,0,0,0,0,79,1,4,0,0,0,0,72.22624,0,159.942,98.867,0,0,0,No
0,0,0,0,0,69,1,1,0,0,0,0,48.12505,0,152.942,114.855,0,0,0,No
0,0,0,0,0,0,1,1,0,0,0,0,78.53126,0,159.154,119.183,0,0,0,No
0,0,0,0,0,74,1,0,0,0,0,0,73.73714,0,156.377,120.733,0,0,0,No
0,0,0,0,0,0,1,4,0,0,0,0,49.02568,0,157.948,118.698,0,0,0,No
0,0,0,0,0,89,1,0,0,0,0,0,93.19189,0,155.863,121.581,0,0,0,No
0,0,0,0,0,98,1,3,0,0,0,0,100.68161,0,122.429,144.581,0,0,0,No
0,0,0,0,0,85,1,0,0,0,0,0,80.97016,0,120.215,126.582,0,0,0,No
0,0,0,0,0,74,1,1,0,0,0,0,96.19927,0,122.303,144.833,0,0,0,No
0,0,0,0,0,83,1,4,0,0,0,0,101.57849,0,100.27,143.833,0,0,0,No
0,0,0,0,0,93,1,4,0,0,0,0,85.86703,0,99.873,143.435,0,0,0,No
0,0,0,0,0,50,1,3,0,0,0,0,91.09614,0,95.143,144.581,0,0,0,No
0,0,0,0,0,59,1,4,0,0,0,0,89.58587,0,65.709,120.581,0,0,0,No
0,0,0,0,0,77,1,0,0,0,0,0,96.7209,0,65.815,121.879,0,0,0,No
0,0,0,0,0,71,1,0,0,0,0,0,61.86835,0,64.9,121.04,0,0,0,No
0,0,0,0,0,97,1,3,0,0,0,0,109.15689,0,61.402,101.127,0,0,0,No
0,0,0,0,0,99,1,3,0,0,0,0,93.44543,0,60.601,114.833,0,0,0,No
0,0,0,0,0,78,1,0,0,0,0,0,104.59658,0,59.492,116.565,0,0,0,No
0,0,0,0,0,82,1,0,0,0,0,0,93.49539,0,61.492,97.577,0,0,0,No
0,0,0,0,0,95,1,3,0,0,0,0,89.9016,0,60.28,93.249,0,0,0,No
0,0,0,0,0,78,1,2,0,0,0,0,91.03202,0,62.772,93.267,0,0,0,No
0,0,0,0,0,75,1,3,0,0,0,0,99.31344,0,62.166,90.351,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,40,0,61.784,94.732,0,0,0,No
0,0,0,0,0,1851,1,1,0,0,0,0,96.58766,0,66.706,90.451,0,0,0,No
0,0,0,0,0,84,1,2,0,0,0,0,105.91619,0,70.413,88.881,0,0,0,No
0,0,0,0,0,79,1,2,0,0,0,0,101.76193,0,151.314,91.881,0,0,0,No
0,0,0,0,0,80,1,2,0,0,0,0,114.93878,0,152.794,92.047,0,0,0,No
0,0,0,0,0,75,1,0,0,0,0,0,111.08485,0,152.993,89.318,0,0,0,No
0,0,0,0,0,73,1,4,0,0,0,0,114.35908,0,149.124,93.206,0,0,0,No
0,0,0,0,0,0,1,2,0,0,0,0,124.6333,0,158.828,95.764,0,0,0,No
0,0,0,0,0,94,1,3,0,0,0,0,76.90753,0,159.904,94.808,0,0,0,No
0,0,0,0,0,76,1,0,0,0,0,0,123.15509,0,160.227,97.867,0,0,0,No
0,0,0,0,0,63,1,4,0,0,0,0,113.0539,0,160.227,96.855,0,0,0,No
0,0,0,0,0,92,1,0,0,0,0,0,122.42106,0,157.516,115.863,0,0,0,No
0,0,0,0,0,70,1,4,0,0,0,0,115.62693,0,150.739,118.413,0,0,0,No
0,0,0,0,0,79,1,2,0,0,0,0,106.03478,0,155.466,122.987,0,0,0,No
0,0,0,0,0,63,1,0,0,0,0,0,130.52451,0,122.032,124.987,0,0,0,No
0,0,0,0,0,63,1,1,0,0,0,0,126.79873,0,114.92,144.921,0,0,0,No
0,0,0,0,0,69,1,0,0,0,0,0,115.99231,0,120.303,143.119,0,0,0,No
0,0,0,0,0,86,1,0,0,0,0,0,87.37153,0,98.27,145.119,0,0,0,No
0,0,0,0,0,95,1,3,0,0,0,0,131.64575,0,96.995,142.721,0,0,0,No
0,0,0,0,0,79,1,3,0,0,0,0,124.83933,0,89.54,142.987,0,0,0,No
0,0,0,0,0,99,1,0,0,0,0,0,137.32906,0,64.106,103.987,0,0,0,No
0,0,0,0,0,97,1,4,0,0,0,0,133.45111,0,65.298,119.353,0,0,0,No
0,0,0,0,0,70,1,0,0,0,0,0,123.59855,0,64.383,119.514,0,0,0,No
0,0,0,0,0,0,1,1,0,0,0,0,135.87278,0,60.975,118.684,0,0,0,No
0,0,0,0,0,93,1,4,0,0,0,0,128.25419,0,63.207,112.565,0,0,0,No
0,0,0,0,0,66,1,2,0,0,0,0,121.153,0,60.207,97.577,0,0,0,No
0,0,0,0,0,99,1,4,0,0,0,0,133.52016,0,62.918,95.569,0,0,0,No
0,0,0,0,0,0,1,2,0,0,0,0,121.65058,0,63.41,96.587,0,0,0,No
0,0,0,0,0,85,1,2,0,0,0,0,122.91768,0,64.749,94.78,0,0,0,No
0,0,0,0,0,3696,1,2,0,0,0,0,141.91768,0,7,15,0,0,0,No
0,0,0,0,0,79,0,4,0,0,0,0,0,1,8,17,0,0,0,No
0,0,0,0,0,4883,1,1,0,0,0,0,27,0,92.355,99.577,0,0,0,No
0,0,0,0,0,3689,1,3,0,0,0,0,49.5,0,0,17,0,0,0,No
0,0,0,0,0,1885,1,3,0,0,0,0,41.55737,0,98.847,95.596,0,0,0,No
0,0,0,0,0,97,1,4,0,0,0,0,39.62714,0,100.182,99.596,0,0,0,No
0,0,0,0,0,58,1,1,0,0,0,0,27.84023,0,100.355,102.242,0,0,0,No
0,0,0,0,0,80,1,2,0,0,0,0,40.97945,0,97.355,86.907,0,0,0,No
0,0,0,0,0,64,1,0,0,0,0,0,43.34826,0,95.518,96.596,0,0,0,No
0,0,0,0,0,51,1,3,0,0,0,0,39.41804,0,96.853,98.596,0,0,0,No
0,0,0,0,0,53,1,3,0,0,0,0,29.94257,0,97.355,104.571,0,0,0,No
0,0,0,0,0,65,1,4,0,0,0,0,50.08178,0,101.355,107.236,0,0,0,No
0,0,0,0,0,76,1,4,0,0,0,0,38.76204,0,103.189,96.596,0,0,0,No
0,0,0,0,0,93,1,1,0,0,0,0,41.83181,0,105.524,96.596,0,0,0,No
0,0,0,0,0,84,1,0,0,0,0,0,48.66779,0,97.355,94.901,0,0,0,No
0,0,0,0,0,83,1,1,0,0,0,0,5.80701,0,99.355,116.565,0,0,0,No
0,0,0,0,0,84,1,0,0,0,0,0,37.7987,0,106.86,96.596,0,0,0,No
0,0,0,0,0,53,1,3,0,0,0,0,47.86848,0,111.195,80.596,0,0,0,No
0,0,0,0,0,0,1,2,0,0,0,0,40.90922,0,93.27,115.404,0,0,0,No
0,0,0,0,0,96,1,2,0,0,0,0,33.97899,0,102.605,116.404,0,0,0,No
0,0,0,0,0,95,1,4,0,0,0,0,53.01973,0,110.531,95.596,0,0,0,No
0,0,0,0,0,74,1,4,0,0,0,0,44.0895,0,104.866,98.596,0,0,0,No
0,0,0,0,0,64,1,2,0,0,0,0,42.13024,0,101.941,113.404,0,0,0,No
0,0,0,0,0,62,1,1,0,0,0,0,38.20001,0,105.276,117.404,0,0,0,No
0,0,0,0,0,0,1,1,0,0,0,0,39.24075,0,115.202,98.596,0,0,0,No
0,0,0,0,0,74,1,4,0,0,0,0,42.31052,0,114.538,98.596,0,0,0,No
0,0,0,0,0,75,1,4,0,0,0,0,41.35126,0,98.612,117.404,0,0,0,No
0,0,0,0,0,61,1,2,0,0,0,0,12.42103,0,107.947,115.404,0,0,0,No
0,0,0,0,0,97,1,3,0,0,0,0,52.46177,0,108.873,96.596,0,0,0,No
0,0,0,0,0,76,1,1,0,0,0,0,13.53154,0,117.209,80.596,0,0,0,No
0,0,0,0,0,75,1,4,0,0,0,0,39.57228,0,109.283,116.404,0,0,0,No
0,0,0,0,0,90,1,0,0,0,0,0,50.64205,0,108.618,113.404,0,0,0,No
0,0,0,0,0,86,1,3,0,0,0,0,58.68279,0,116.544,97.596,0,0,0,No
0,0,0,0,0,61,1,0,0,0,0,0,41.75256,0,117.88,98.596,0,0,0,No
0,0,0,0,0,78,1,0,0,0,0,0,50.7933,0,103.954,113.404,0,0,0,No
0,0,0,0,0,75,1,3,0,0,0,0,54.86308,0,111.289,114.404,0,0,0,No
0,0,0,0,0,92,1,0,0,0,0,0,62.88797,0,123.079,97.867,0,0,0,No
0,0,0,0,0,83,1,4,0,0,0,0,51.02718,0,123.079,99.531,0,0,0,No
0,0,0,0,0,82,1,1,0,0,0,0,53.89636,0,114.625,113.404,0,0,0,No
0,0,0,0,0,71,1,2,0,0,0,0,53.96613,0,113.96,117.404,0,0,0,No
0,0,0,0,0,63,1,3,0,0,0,0,52.67958,0,123.079,102.196,0,0,0,No
0,0,0,0,0,97,1,0,0,0,0,0,45.8188,0,119.079,103.861,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,55.37652,0,115.296,115.404,0,0,0,No
0,0,0,0,0,59,1,1,0,0,0,0,58.4463,0,116.632,113.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,60.84831,0,114.079,109.525,0,0,0,No
0,0,0,0,0,69,1,1,0,0,0,0,69.98752,0,123.079,111.19,0,0,0,No
0,0,0,0,0,69,1,4,0,0,0,0,50.23381,0,119.967,116.404,0,0,0,No
0,0,0,0,0,72,1,2,0,0,0,0,54.37068,0,114.079,112.855,0,0,0,No
0,0,0,0,0,0,1,4,0,0,0,0,66.46124,0,113.303,114.404,0,0,0,No
0,0,0,0,0,3688,1,2,0,0,0,0,49.46124,0,9,15,0,0,0,No
0,0,0,0,0,78,0,3,0,0,0,0,49,1,7,0,0,0,0,No
0,0,0,0,0,4877,1,0,0,0,0,0,37,0,119.303,138.404,0,0,0,No
0,0,0,0,0,3681,1,2,0,0,0,0,47.5,0,8,17,0,0,0,No
0,0,0,0,0,1862,1,2,0,0,0,0,27.59056,0,121.079,134.855,0,0,0,No
0,0,0,0,0,77,1,2,0,0,0,0,33.72743,0,116.967,137.404,0,0,0,No
0,0,0,0,0,65,1,4,0,0,0,0,43.97372,0,123.079,133.19,0,0,0,No
0,0,0,0,0,52,1,1,0,0,0,0,40.11293,0,121.079,131.525,0,0,0,No
0,0,0,0,0,89,1,2,0,0,0,0,31.51494,0,116.632,135.404,0,0,0,No
0,0,0,0,0,90,1,2,0,0,0,0,3.58472,0,114.296,138.404,0,0,0,No
0,0,0,0,0,53,1,0,0,0,0,0,46.14244,0,119.079,127.861,0,0,0,No
0,0,0,0,0,0,1,2,0,0,0,0,48.28166,0,120.079,122.196,0,0,0,No
0,0,0,0,0,69,1,4,0,0,0,0,4.99511,0,113.96,135.404,0,0,0,No
0,0,0,0,0,97,1,3,0,0,0,0,34.06488,0,115.625,135.404,0,0,0,No
0,0,0,0,0,89,1,4,0,0,0,0,5.93406,0,123.079,104.531,0,0,0,No
0,0,0,0,0,61,1,1,0,0,0,0,54.07327,0,123.079,117.867,0,0,0,No
0,0,0,0,0,0,1,2,0,0,0,0,37.09816,0,113.289,134.404,0,0,0,No
0,0,0,0,0,84,1,2,0,0,0,0,39.16794,0,110.954,138.404,0,0,0,No
0,0,0,0,0,75,1,3,0,0,0,0,50.20868,0,119.88,118.596,0,0,0,No
0,0,0,0,0,88,1,3,0,0,0,0,46.27845,0,119.544,120.596,0,0,0,No
0,0,0,0,0,82,1,2,0,0,0,0,45.31919,0,107.618,134.404,0,0,0,No
0,0,0,0,0,78,1,0,0,0,0,0,47.38896,0,109.283,134.404,0,0,0,No
0,0,0,0,0,50,1,0,0,0,0,0,38.4297,0,110.209,101.596,0,0,0,No
0,0,0,0,0,0,1,3,0,0,0,0,58.49947,0,117.873,116.596,0,0,0,No
0,0,0,0,0,61,1,2,0,0,0,0,60.54021,0,104.947,136.404,0,0,0,No
0,0,0,0,0,91,1,2,0,0,0,0,42.60998,0,106.612,137.404,0,0,0,No
0,0,0,0,0,94,1,3,0,0,0,0,47.65072,0,112.538,119.596,0,0,0,No
0,0,0,0,0,0,1,1,0,0,0,0,61.72049,0,112.202,116.596,0,0,0,No
0,0,0,0,0,65,1,1,0,0,0,0,60.76123,0,97.276,137.404,0,0,0,No
0,0,0,0,0,79,1,1,0,0,0,0,40.831,0,101.941,136.404,0,0,0,No
0,0,0,0,0,72,1,2,0,0,0,0,53.87174,0,109.866,119.596,0,0,0,No
0,0,0,0,0,84,1,0,0,0,0,0,50.94151,0,109.531,116.596,0,0,0,No
0,0,0,0,0,70,1,1,0,0,0,0,15.98225,0,99.605,138.404,0,0,0,No
0,0,0,0,0,98,1,2,0,0,0,0,60.05203,0,100.27,134.404,0,0,0,No
0,0,0,0,0,53,1,2,0,0,0,0,53.09276,0,107.195,119.596,0,0,0,No
0,0,0,0,0,0,1,4,0,0,0,0,64.16254,0,108.86,117.596,0,0,0,No
0,0,0,0,0,82,1,1,0,0,0,0,51.15423,0,100.355,135.565,0,0,0,No
0,0,0,0,0,89,1,0,0,0,0,0,62.29345,0,97.355,134.901,0,0,0,No
0,0,0,0,0,51,1,0,0,0,0,0,59.12943,0,99.524,118.596,0,0,0,No
0,0,0,0,0,96,1,3,0,0,0,0,58.1992,0,104.189,116.596,0,0,0,No
0,0,0,0,0,93,1,3,0,0,0,0,45.87946,0,99.355,130.236,0,0,0,No
0,0,0,0,0,90,1,1,0,0,0,0,45.01867,0,101.355,126.571,0,0,0,No
0,0,0,0,0,59,1,4,0,0,0,0,46.5432,0,103.853,116.596,0,0,0,No
0,0,0,0,0,99,1,1,0,0,0,0,69.61298,0,103.518,116.596,0,0,0,No
0,0,0,0,0,65,1,4,0,0,0,0,50.98179,0,100.355,126.907,0,0,0,No
0,0,0,0,0,91,1,0,0,0,0,0,61.12101,0,97.355,105.242,0,0,0,No
0,0,0,0,0,51,1,1,0,0,0,0,58.3341,0,99.182,117.596,0,0,0,No
0,0,0,0,0,50,1,4,0,0,0,0,60.40387,0,101.847,116.596,0,0,0,No
0,0,0,0,0,90,1,4,0,0,0,0,21.46124,0,100.355,120.577,0,0,0,No
0,0,0,0,0,3699,1,2,0,0,0,0,60.46124,0,0,15,0,0,0,No
0,0,0,0,0,71,0,3,0,0,0,0,45,1,7,15,0,0,0,No
0,0,0,0,0,4882,1,3,0,0,0,0,48,0,89.869,117.404,0,0,0,No
0,0,0,0,0,3697,1,3,0,0,0,0,31.5,0,5,15,0,0,0,No
0,0,0,0,0,1895,1,4,0,0,0,0,47.59056,0,87.645,111.855,0,0,0,No
0,0,0,0,0,99,1,0,0,0,0,0,35.72743,0,80.533,117.404,0,0,0,No
0,0,0,0,0,78,1,3,0,0,0,0,45.97372,0,82.645,109.19,0,0,0,No
0,0,0,0,0,74,1,2,0,0,0,0,29.11293,0,90.645,110.525,0,0,0,No
0,0,0,0,0,71,1,3,0,0,0,0,28.51494,0,86.198,98.404,0,0,0,No
0,0,0,0,0,55,1,0,0,0,0,0,37.58472,0,83.862,98.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,49.14244,0,88.645,104.861,0,0,0,No
0,0,0,0,0,0,1,3,0,0,0,0,48.28166,0,88.645,104.196,0,0,0,No
0,0,0,0,0,63,1,1,0,0,0,0,39.99511,0,82.526,114.404,0,0,0,No
0,0,0,0,0,85,1,4,0,0,0,0,48.06488,0,84.191,116.404,0,0,0,No
0,0,0,0,0,53,1,3,0,0,0,0,34.93406,0,87.645,101.531,0,0,0,No
0,0,0,0,0,89,1,3,0,0,0,0,45.07327,0,90.645,98.867,0,0,0,No
0,0,0,0,0,70,1,2,0,0,0,0,35.09816,0,80.855,115.404,0,0,0,No
0,0,0,0,0,67,1,3,0,0,0,0,33.16794,0,77.52,114.404,0,0,0,No
0,0,0,0,0,71,1,3,0,0,0,0,47.20868,0,87.446,80.596,0,0,0,No
0,0,0,0,0,55,1,3,0,0,0,0,8.27845,0,85.11,97.596,0,0,0,No
0,0,0,0,0,70,1,1,0,0,0,0,9.31919,0,77.184,113.404,0,0,0,No
0,0,0,0,0,53,1,0,0,0,0,0,34.38896,0,74.849,116.404,0,0,0,No
0,0,0,0,0,80,1,1,0,0,0,0,48.4297,0,78.775,99.596,0,0,0,No
0,0,0,0,0,60,1,0,0,0,0,0,44.49947,0,82.439,97.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,42.54021,0,75.513,116.404,0,0,0,No
0,0,0,0,0,73,1,3,0,0,0,0,42.60998,0,76.178,113.404,0,0,0,No
0,0,0,0,0,88,1,4,0,0,0,0,12.65072,0,85.104,96.596,0,0,0,No
0,0,0,0,0,94,1,1,0,0,0,0,47.72049,0,80.768,98.596,0,0,0,No
0,0,0,0,0,62,1,0,0,0,0,0,51.76123,0,74.842,98.404,0,0,0,No
0,0,0,0,0,86,1,2,0,0,0,0,43.831,0,72.507,114.404,0,0,0,No
0,0,0,0,0,97,1,3,0,0,0,0,44.87174,0,81.432,98.596,0,0,0,No
0,0,0,0,0,67,1,0,0,0,0,0,14.94151,0,72.097,99.596,0,0,0,No
0,0,0,0,0,53,1,0,0,0,0,0,43.98225,0,68.171,114.404,0,0,0,No
0,0,0,0,0,0,1,2,0,0,0,0,58.05203,0,66.836,113.404,0,0,0,No
0,0,0,0,0,63,1,3,0,0,0,0,43.09276,0,77.761,98.596,0,0,0,No
0,0,0,0,0,59,1,0,0,0,0,0,17.16254,0,75.426,98.596,0,0,0,No
0,0,0,0,0,98,1,1,0,0,0,0,51.15423,0,67.921,114.565,0,0,0,No
0,0,0,0,0,0,1,1,0,0,0,0,48.29345,0,69.921,111.901,0,0,0,No
0,0,0,0,0,73,1,4,0,0,0,0,47.12943,0,68.09,97.596,0,0,0,No
0,0,0,0,0,65,1,1,0,0,0,0,54.1992,0,71.755,95.596,0,0,0,No
0,0,0,0,0,95,1,3,0,0,0,0,63.87946,0,68.921,111.236,0,0,0,No
0,0,0,0,0,59,1,3,0,0,0,0,47.01867,0,67.921,105.571,0,0,0,No
0,0,0,0,0,87,1,2,0,0,0,0,50.5432,0,73.419,80.596,0,0,0,No
0,0,0,0,0,99,1,4,0,0,0,0,68.61298,0,71.084,95.596,0,0,0,No
0,0,0,0,0,70,1,2,0,0,0,0,65.98179,0,65.921,104.907,0,0,0,No
0,0,0,0,0,58,1,0,0,0,0,0,54.12101,0,65.921,100.242,0,0,0,No
0,0,0,0,0,77,1,0,0,0,0,0,49.3341,0,67.748,80.596,0,0,0,No
0,0,0,0,0,50,1,2,0,0,0,0,51.40387,0,67.413,95.596,0,0,0,No
0,0,0,0,0,96,1,3,0,0,0,0,53.46124,0,68.921,97.577,0,0,0,No
0,0,0,0,0,3679,1,2,0,0,0,0,56.46124,0,6,17,0,0,0,No
0,0,0,0,0,62,0,2,0,0,0,0,33,1,9,19,0,0,0,No
0,0,0,0,0,4850,1,1,0,0,0,0,37,0,131.789,98.577,0,0,0,No
0,0,0,0,0,3671,1,1,0,0,0,0,46.5,0,8,19,0,0,0,No
0,0,0,0,0,1853,1,4,0,0,0,0,45.55737,0,131.281,99.596,0,0,0,No
0,0,0,0,0,96,1,1,0,0,0,0,42.62714,0,131.616,96.596,0,0,0,No
0,0,0,0,0,58,1,0,0,0,0,0,36.84023,0,123.789,99.242,0,0,0,No
0,0,0,0,0,66,1,3,0,0,0,0,2.97945,0,128.789,86.907,0,0,0,No
0,0,0,0,0,67,1,3,0,0,0,0,33.34826,0,133.952,80.596,0,0,0,No
0,0,0,0,0,61,1,3,0,0,0,0,41.41804,0,135.287,96.596,0,0,0,No
0,0,0,0,0,66,1,1,0,0,0,0,46.94257,0,130.789,106.571,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,31.08178,0,128.789,109.236,0,0,0,No
0,0,0,0,0,57,1,4,0,0,0,0,47.76204,0,137.623,99.596,0,0,0,No
0,0,0,0,0,81,1,2,0,0,0,0,4.83181,0,135.958,96.596,0,0,0,No
0,0,0,0,0,68,1,0,0,0,0,0,40.66779,0,130.789,111.901,0,0,0,No
0,0,0,0,0,74,1,2,0,0,0,0,47.80701,0,129.789,112.565,0,0,0,No
0,0,0,0,0,77,1,3,0,0,0,0,52.7987,0,140.294,97.596,0,0,0,No
0,0,0,0,0,54,1,0,0,0,0,0,53.86848,0,138.629,97.596,0,0,0,No
0,0,0,0,0,91,1,4,0,0,0,0,7.90922,0,131.704,117.404,0,0,0,No
0,0,0,0,0,0,1,4,0,0,0,0,34.97899,0,131.039,114.404,0,0,0,No
0,0,0,0,0,0,1,3,0,0,0,0,9.01973,0,143.965,96.596,0,0,0,No
0,0,0,0,0,85,1,1,0,0,0,0,47.0895,0,145.3,80.596,0,0,0,No
0,0,0,0,0,97,1,0,0,0,0,0,55.13024,0,133.375,113.404,0,0,0,No
0,0,0,0,0,72,1,4,0,0,0,0,56.20001,0,133.71,98.404,0,0,0,No
0,0,0,0,0,84,1,3,0,0,0,0,50.24075,0,145.636,97.596,0,0,0,No
0,0,0,0,0,83,1,3,0,0,0,0,39.31052,0,147.972,97.596,0,0,0,No
0,0,0,0,0,83,1,0,0,0,0,0,61.35126,0,130.046,114.404,0,0,0,No
0,0,0,0,0,56,1,3,0,0,0,0,12.42103,0,131.381,116.404,0,0,0,No
0,0,0,0,0,67,1,3,0,0,0,0,59.46177,0,148.307,97.596,0,0,0,No
0,0,0,0,0,78,1,2,0,0,0,0,55.53154,0,141.643,99.596,0,0,0,No
0,0,0,0,0,82,1,2,0,0,0,0,57.57228,0,141.717,113.404,0,0,0,No
0,0,0,0,0,88,1,1,0,0,0,0,44.64205,0,143.052,114.404,0,0,0,No
0,0,0,0,0,91,1,1,0,0,0,0,61.68279,0,149.978,97.596,0,0,0,No
0,0,0,0,0,61,1,3,0,0,0,0,15.75256,0,150.314,97.596,0,0,0,No
0,0,0,0,0,92,1,0,0,0,0,0,62.7933,0,140.388,115.404,0,0,0,No
0,0,0,0,0,61,1,0,0,0,0,0,54.86308,0,144.723,116.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,17.88797,0,154.513,96.867,0,0,0,No
0,0,0,0,0,69,1,0,0,0,0,0,45.02718,0,153.513,101.531,0,0,0,No
0,0,0,0,0,83,1,3,0,0,0,0,63.89636,0,146.059,117.404,0,0,0,No
0,0,0,0,0,0,1,3,0,0,0,0,59.96613,0,145.394,114.404,0,0,0,No
0,0,0,0,0,96,1,0,0,0,0,0,55.67958,0,153.513,105.196,0,0,0,No
0,0,0,0,0,92,1,0,0,0,0,0,65.8188,0,150.513,88.861,0,0,0,No
0,0,0,0,0,76,1,4,0,0,0,0,49.37652,0,146.73,116.404,0,0,0,No
0,0,0,0,0,79,1,0,0,0,0,0,66.4463,0,148.066,114.404,0,0,0,No
