M107,M190,S,M104,G28,F,G1,Z,M109,G21,G90,M82,E,G92,X,Y,M140,M106,M84,Malicious
0,0,0,0,0,90,1,2,0,0,0,0,7.22304,0,142.214,94,0,0,0,No
0,0,0,0,0,79,1,0,0,0,0,0,47.56331,0,141.214,143,0,0,0,No
0,0,0,0,0,87,1,4,0,0,0,0,55.74419,0,141.816,143.678,0,0,0,No
0,0,0,0,0,82,1,3,0,0,0,0,40.92507,0,137.657,149.125,0,0,0,No
0,0,0,0,0,96,1,2,0,0,0,0,11.10595,0,136.836,151.129,0,0,0,No
0,0,0,0,0,60,1,2,0,0,0,0,53.28683,0,128.512,149.518,0,0,0,No
0,0,0,0,0,78,1,1,0,0,0,0,48.52602,0,130,151.214,0,0,0,No
0,0,0,0,0,65,1,0,0,0,0,0,42.86629,0,83,150.214,0,0,0,No
0,0,0,0,0,57,1,4,0,0,0,0,50.04717,0,77.322,133.816,0,0,0,No
0,0,0,0,0,0,1,1,0,0,0,0,54.22805,0,74.875,149.657,0,0,0,No
0,0,0,0,0,61,1,1,0,0,0,0,49.40893,0,74.871,146.836,0,0,0,No
0,0,0,0,0,91,1,4,0,0,0,0,43.58981,0,75.482,128.512,0,0,0,No
0,0,0,0,0,78,1,1,0,0,0,0,51.82899,0,73.786,140,0,0,0,No
0,0,0,0,0,88,1,1,0,0,0,0,44.16926,0,72.786,75,0,0,0,No
0,0,0,0,0,55,1,2,0,0,0,0,49.35015,0,72.184,91.322,0,0,0,No
0,0,0,0,0,70,1,1,0,0,0,0,48.53103,0,76.343,88.875,0,0,0,No
0,0,0,0,0,65,1,1,0,0,0,0,64.7079,0,77.123,86.915,0,0,0,No
0,0,0,0,0,4851,1,2,0,0,0,0,49,0,74.686,85.139,0,0,0,No
0,0,0,0,0,1878,1,0,0,0,0,0,45.88341,0,76.982,66.863,0,0,0,No
0,0,0,0,0,0,1,3,0,0,0,0,53.08822,0,84,85.322,0,0,0,No
0,0,0,0,0,55,1,3,0,0,0,0,62.42849,0,133,85.322,0,0,0,No
0,0,0,0,0,62,1,3,0,0,0,0,51.60401,0,132.597,81.72,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,71.77952,0,137.956,83.876,0,0,0,No
0,0,0,0,0,67,1,0,0,0,0,0,66.95504,0,136.861,85.686,0,0,0,No
0,0,0,0,0,77,1,2,0,0,0,0,64.13055,0,138.137,89.982,0,0,0,No
0,0,0,0,0,92,1,2,0,0,0,0,60.33536,0,133.678,93,0,0,0,No
0,0,0,0,0,73,1,2,0,0,0,0,60.67563,0,138.678,144,0,0,0,No
0,0,0,0,0,92,1,2,0,0,0,0,67.85115,0,133.28,127.597,0,0,0,No
0,0,0,0,0,67,1,1,0,0,0,0,70.02666,0,141.124,147.956,0,0,0,No
0,0,0,0,0,88,1,1,0,0,0,0,77.20218,0,137.314,150.861,0,0,0,No
0,0,0,0,0,75,1,0,0,0,0,0,54.37769,0,133.018,148.137,0,0,0,No
0,0,0,0,0,59,1,4,0,0,0,0,53.5825,0,134,148.678,0,0,0,No
0,0,0,0,0,63,1,2,0,0,0,0,67.92278,0,83,151.678,0,0,0,No
0,0,0,0,0,80,1,0,0,0,0,0,69.09829,0,78.403,148.28,0,0,0,No
0,0,0,0,0,77,1,3,0,0,0,0,58.27381,0,79.044,151.124,0,0,0,No
0,0,0,0,0,95,1,4,0,0,0,0,75.44932,0,68.139,146.314,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,67.62484,0,75.863,145.018,0,0,0,No
0,0,0,0,0,60,1,1,0,0,0,0,32.82965,0,73.322,142,0,0,0,No
0,0,0,0,0,71,1,0,0,0,0,0,36.16992,0,66.322,93,0,0,0,No
0,0,0,0,0,83,1,0,0,0,0,0,74.34543,0,73.72,88.403,0,0,0,No
0,0,0,0,0,94,1,4,0,0,0,0,83.52095,0,72.876,89.044,0,0,0,No
0,0,0,0,0,61,1,0,0,0,0,0,74.69245,0,77.644,84.183,0,0,0,No
0,0,0,0,0,4893,1,0,0,0,0,0,40,0,76.206,86.418,0,0,0,No
0,0,0,0,0,1853,1,3,0,0,0,0,64.86243,0,78.472,85.26,0,0,0,No
0,0,0,0,0,0,1,2,0,0,0,0,65.03346,0,83,85.858,0,0,0,No
0,0,0,0,0,58,1,0,0,0,0,0,70.37373,0,134,81.858,0,0,0,No
0,0,0,0,0,73,1,4,0,0,0,0,73.54371,0,133.513,67.255,0,0,0,No
0,0,0,0,0,70,1,4,0,0,0,0,74.71369,0,129.781,86.409,0,0,0,No
0,0,0,0,0,0,1,2,0,0,0,0,88.88367,0,138.582,86.206,0,0,0,No
0,0,0,0,0,51,1,2,0,0,0,0,90.05365,0,137.74,90.472,0,0,0,No
0,0,0,0,0,88,1,1,0,0,0,0,72.22467,0,142.142,94,0,0,0,No
0,0,0,0,0,89,1,0,0,0,0,0,90.56494,0,133.142,143,0,0,0,No
0,0,0,0,0,89,1,0,0,0,0,0,82.73492,0,139.745,142.513,0,0,0,No
0,0,0,0,0,67,1,0,0,0,0,0,93.9049,0,137.591,145.781,0,0,0,No
0,0,0,0,0,87,1,2,0,0,0,0,76.07488,0,135.794,146.582,0,0,0,No
0,0,0,0,0,92,1,4,0,0,0,0,83.24486,0,133.528,151.74,0,0,0,No
0,0,0,0,0,59,1,4,0,0,0,0,89.41588,0,134,151.142,0,0,0,No
0,0,0,0,0,99,1,4,0,0,0,0,78.75615,0,82,148.142,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,48.92613,0,79.487,148.745,0,0,0,No
0,0,0,0,0,57,1,2,0,0,0,0,78.09611,0,75.219,150.591,0,0,0,No
0,0,0,0,0,96,1,0,0,0,0,0,90.26609,0,77.418,146.794,0,0,0,No
0,0,0,0,0,84,1,0,0,0,0,0,49.43607,0,76.26,143.528,0,0,0,No
0,0,0,0,0,95,1,2,0,0,0,0,80.6071,0,74.858,143,0,0,0,No
0,0,0,0,0,55,1,1,0,0,0,0,97.94737,0,71.858,93,0,0,0,No
0,0,0,0,0,92,1,4,0,0,0,0,94.11735,0,74.255,89.487,0,0,0,No
0,0,0,0,0,67,1,3,0,0,0,0,91.28733,0,74.409,88.219,0,0,0,No
0,0,0,0,0,61,1,3,0,0,0,0,100.4533,0,77.164,85.461,0,0,0,No
0,0,0,0,0,4873,1,0,0,0,0,0,46,0,78.725,83.708,0,0,0,No
0,0,0,0,0,1869,1,2,0,0,0,0,94.61756,0,77.955,82.673,0,0,0,No
0,0,0,0,0,0,1,3,0,0,0,0,88.75545,0,84,85.393,0,0,0,No
0,0,0,0,0,66,1,4,0,0,0,0,57.09572,0,131,82.393,0,0,0,No
0,0,0,0,0,76,1,0,0,0,0,0,103.25998,0,136.426,86.791,0,0,0,No
0,0,0,0,0,64,1,0,0,0,0,0,89.42424,0,137.599,84.941,0,0,0,No
0,0,0,0,0,63,1,2,0,0,0,0,99.58849,0,131.292,86.725,0,0,0,No
0,0,0,0,0,93,1,1,0,0,0,0,98.75275,0,139.327,87.955,0,0,0,No
0,0,0,0,0,85,1,0,0,0,0,0,91.89065,0,137.607,93,0,0,0,No
0,0,0,0,0,87,1,0,0,0,0,0,100.23092,0,139.607,125,0,0,0,No
0,0,0,0,0,50,1,0,0,0,0,0,98.39517,0,137.209,144.426,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,102.55943,0,137.059,144.599,0,0,0,No
0,0,0,0,0,97,1,1,0,0,0,0,92.72369,0,135.275,148.292,0,0,0,No
0,0,0,0,0,95,1,0,0,0,0,0,104.88795,0,133.045,132.327,0,0,0,No
0,0,0,0,0,0,1,1,0,0,0,0,101.02584,0,125,150.607,0,0,0,No
0,0,0,0,0,62,1,4,0,0,0,0,90.36611,0,83,149.607,0,0,0,No
0,0,0,0,0,96,1,3,0,0,0,0,104.53037,0,78.574,148.209,0,0,0,No
0,0,0,0,0,80,1,2,0,0,0,0,112.69463,0,76.401,150.059,0,0,0,No
0,0,0,0,0,73,1,3,0,0,0,0,111.85889,0,77.708,146.275,0,0,0,No
0,0,0,0,0,63,1,0,0,0,0,0,97.02314,0,76.673,145.045,0,0,0,No
0,0,0,0,0,0,1,1,0,0,0,0,105.16104,0,74.393,140,0,0,0,No
0,0,0,0,0,96,1,3,0,0,0,0,69.50131,0,73.393,94,0,0,0,No
0,0,0,0,0,59,1,4,0,0,0,0,105.66557,0,73.791,90.574,0,0,0,No
0,0,0,0,0,0,1,4,0,0,0,0,69.82982,0,73.941,70.401,0,0,0,No
0,0,0,0,0,65,1,0,0,0,0,0,115.99007,0,77.681,86.75,0,0,0,No
0,0,0,0,0,4884,1,1,0,0,0,0,41,0,80.241,88.011,0,0,0,No
0,0,0,0,0,1857,1,4,0,0,0,0,96.1484,0,79.431,84.105,0,0,0,No
0,0,0,0,0,68,1,1,0,0,0,0,70.2539,0,82,83.929,0,0,0,No
0,0,0,0,0,85,1,1,0,0,0,0,101.59417,0,132,85.929,0,0,0,No
0,0,0,0,0,72,1,0,0,0,0,0,101.7525,0,134.337,86.326,0,0,0,No
0,0,0,0,0,61,1,0,0,0,0,0,100.91083,0,137.411,87.473,0,0,0,No
0,0,0,0,0,89,1,0,0,0,0,0,112.06916,0,136.989,90.241,0,0,0,No
0,0,0,0,0,69,1,2,0,0,0,0,114.22749,0,136.895,91.431,0,0,0,No
0,0,0,0,0,77,1,2,0,0,0,0,105.33299,0,140.071,92,0,0,0,No
0,0,0,0,0,62,1,0,0,0,0,0,105.67326,0,140.071,144,0,0,0,No
0,0,0,0,0,60,1,0,0,0,0,0,121.83159,0,139.674,142.337,0,0,0,No
0,0,0,0,0,89,1,3,0,0,0,0,114.98992,0,130.527,145.411,0,0,0,No
0,0,0,0,0,88,1,0,0,0,0,0,78.14825,0,133.759,145.989,0,0,0,No
0,0,0,0,0,87,1,1,0,0,0,0,78.30658,0,132.569,150.895,0,0,0,No
0,0,0,0,0,62,1,1,0,0,0,0,117.41207,0,132,150.071,0,0,0,No
0,0,0,0,0,81,1,1,0,0,0,0,115.75234,0,80,150.071,0,0,0,No
0,0,0,0,0,63,1,2,0,0,0,0,124.91067,0,78.663,146.674,0,0,0,No
0,0,0,0,0,82,1,3,0,0,0,0,112.069,0,77.589,149.527,0,0,0,No
0,0,0,0,0,77,1,2,0,0,0,0,123.22734,0,75.011,147.759,0,0,0,No
0,0,0,0,0,65,1,0,0,0,0,0,120.38567,0,73.105,144.569,0,0,0,No
0,0,0,0,0,81,1,3,0,0,0,0,117.49116,0,75.929,144,0,0,0,No
0,0,0,0,0,67,1,2,0,0,0,0,113.83143,0,74.929,91,0,0,0,No
0,0,0,0,0,83,1,3,0,0,0,0,85.98976,0,75.326,90.663,0,0,0,No
0,0,0,0,0,88,1,4,0,0,0,0,132.14809,0,76.473,70.589,0,0,0,No
0,0,0,0,0,99,1,0,0,0,0,0,133.30241,0,78.196,86.051,0,0,0,No
0,0,0,0,0,4870,1,0,0,0,0,0,31,0,71.753,86.328,0,0,0,No
0,0,0,0,0,1859,1,1,0,0,0,0,114.52684,0,82,85.464,0,0,0,No
0,0,0,0,0,83,1,0,0,0,0,0,114.86711,0,125,84.464,0,0,0,No
0,0,0,0,0,66,1,2,0,0,0,0,135.01928,0,135.243,68.861,0,0,0,No
0,0,0,0,0,69,1,1,0,0,0,0,138.17146,0,138.213,86.004,0,0,0,No
0,0,0,0,0,76,1,0,0,0,0,0,124.32363,0,135.672,86.753,0,0,0,No
0,0,0,0,0,57,1,2,0,0,0,0,123.54806,0,139.536,90,0,0,0,No
0,0,0,0,0,57,1,4,0,0,0,0,119.88833,0,139.536,142,0,0,0,No
0,0,0,0,0,97,1,3,0,0,0,0,138.0405,0,138.139,142.243,0,0,0,No
0,0,0,0,0,68,1,2,0,0,0,0,129.19267,0,137.996,147.213,0,0,0,No
0,0,0,0,0,73,1,0,0,0,0,0,124.34484,0,134.247,146.672,0,0,0,No
0,0,0,0,0,73,1,4,0,0,0,0,142.56927,0,133,150.536,0,0,0,No
0,0,0,0,0,75,1,0,0,0,0,0,137.90954,0,80,147.536,0,0,0,No
0,0,0,0,0,90,1,3,0,0,0,0,139.06171,0,81.757,146.139,0,0,0,No
0,0,0,0,0,74,1,1,0,0,0,0,147.21388,0,79.787,144.996,0,0,0,No
0,0,0,0,0,88,1,3,0,0,0,0,98.36605,0,78.328,145.247,0,0,0,No
0,0,0,0,0,89,1,1,0,0,0,0,143.59048,0,76.464,144,0,0,0,No
0,0,0,0,0,84,1,2,0,0,0,0,141.93075,0,76.464,93,0,0,0,No
0,0,0,0,0,85,1,0,0,0,0,0,133.08293,0,74.861,88.757,0,0,0,No
0,0,0,0,0,98,1,1,0,0,0,0,134.2351,0,76.004,88.787,0,0,0,No
0,0,0,0,0,98,1,3,0,0,0,0,146.38326,0,76.707,87.366,0,0,0,No
0,0,0,0,0,3651,1,0,0,0,0,0,138.38326,0,9,18,0,0,0,No
0,0,0,0,0,81,0,1,0,0,0,0,45,1,6,16,0,0,0,No
0,0,0,0,0,4800,1,2,0,0,0,0,29,0,133.7,142.7,0,0,0,No
0,0,0,0,0,3658,1,0,0,0,0,0,2.5,0,7,19,0,0,0,No
0,0,0,0,0,1889,1,3,0,0,0,0,40.80019,0,84.3,139.7,0,0,0,No
0,0,0,0,0,57,1,1,0,0,0,0,58.10037,0,84.3,94.3,0,0,0,No
0,0,0,0,0,66,1,3,0,0,0,0,12.40056,0,131.7,93.3,0,0,0,No
0,0,0,0,0,55,1,0,0,0,0,0,45.69674,0,131.7,143.64,0,0,0,No
0,0,0,0,0,4888,1,2,0,0,0,0,43,0,124.814,135.814,0,0,0,No
0,0,0,0,0,1894,1,0,0,0,0,0,63.94333,0,89.186,133.814,0,0,0,No
0,0,0,0,0,59,1,2,0,0,0,0,66.18991,0,90.186,100.186,0,0,0,No
0,0,0,0,0,79,1,2,0,0,0,0,55.4365,0,124.814,102.186,0,0,0,No
0,0,0,0,0,75,1,3,0,0,0,0,71.67907,0,124.814,135.754,0,0,0,No
0,0,0,0,0,3698,1,0,0,0,0,0,55.67907,0,7,19,0,0,0,No
0,0,0,0,0,89,0,4,0,0,0,0,34,1,7,19,0,0,0,No
0,0,0,0,0,4876,1,4,0,0,0,0,49,0,121.2,99.864,0,0,0,No
0,0,0,0,0,3675,1,2,0,0,0,0,45.5,0,5,16,0,0,0,No
0,0,0,0,0,1856,1,0,0,0,0,0,36.18439,0,116.958,92.622,0,0,0,No
0,0,0,0,0,99,1,1,0,0,0,0,51.23501,0,117.2,90.622,0,0,0,No
0,0,0,0,0,57,1,0,0,0,0,0,44.9194,0,121.443,98.864,0,0,0,No
0,0,0,0,0,75,1,4,0,0,0,0,3.97003,0,123.685,101.864,0,0,0,No
0,0,0,0,0,89,1,4,0,0,0,0,39.65441,0,115.443,93.622,0,0,0,No
0,0,0,0,0,71,1,2,0,0,0,0,4.70504,0,111.685,91.622,0,0,0,No
0,0,0,0,0,88,1,0,0,0,0,0,5.38943,0,122.928,98.864,0,0,0,No
0,0,0,0,0,55,1,0,0,0,0,0,39.44005,0,120.17,98.864,0,0,0,No
0,0,0,0,0,55,1,0,0,0,0,0,44.12444,0,112.928,92.622,0,0,0,No
0,0,0,0,0,94,1,3,0,0,0,0,34.17507,0,111.17,94.622,0,0,0,No
0,0,0,0,0,66,1,3,0,0,0,0,38.85946,0,119.412,101.864,0,0,0,No
0,0,0,0,0,76,1,3,0,0,0,0,45.91008,0,117.655,99.864,0,0,0,No
0,0,0,0,0,0,1,4,0,0,0,0,48.59447,0,112.412,93.622,0,0,0,No
0,0,0,0,0,77,1,0,0,0,0,0,32.6451,0,108.655,93.622,0,0,0,No
0,0,0,0,0,89,1,4,0,0,0,0,35.32948,0,117.897,97.864,0,0,0,No
0,0,0,0,0,76,1,2,0,0,0,0,44.38011,0,116.139,98.864,0,0,0,No
0,0,0,0,0,99,1,2,0,0,0,0,55.0645,0,108.897,91.622,0,0,0,No
0,0,0,0,0,99,1,3,0,0,0,0,45.11512,0,108.139,75.622,0,0,0,No
0,0,0,0,0,91,1,1,0,0,0,0,52.79951,0,118.382,97.864,0,0,0,No
0,0,0,0,0,57,1,3,0,0,0,0,43.85014,0,113.624,98.864,0,0,0,No
0,0,0,0,0,55,1,0,0,0,0,0,10.53452,0,107.382,91.622,0,0,0,No
0,0,0,0,0,96,1,3,0,0,0,0,37.58515,0,105.624,94.622,0,0,0,No
0,0,0,0,0,68,1,0,0,0,0,0,11.26954,0,115.866,101.864,0,0,0,No
0,0,0,0,0,55,1,1,0,0,0,0,42.32016,0,116.109,82.864,0,0,0,No
0,0,0,0,0,88,1,3,0,0,0,0,57.00455,0,99.866,90.622,0,0,0,No
0,0,0,0,0,54,1,0,0,0,0,0,47.05518,0,105.109,91.622,0,0,0,No
0,0,0,0,0,64,1,4,0,0,0,0,50.73956,0,113.351,101.864,0,0,0,No
0,0,0,0,0,50,1,1,0,0,0,0,12.79019,0,111.593,101.864,0,0,0,No
0,0,0,0,0,77,1,3,0,0,0,0,13.47458,0,107.351,90.622,0,0,0,No
0,0,0,0,0,72,1,4,0,0,0,0,46.5252,0,106.593,93.622,0,0,0,No
0,0,0,0,0,97,1,3,0,0,0,0,53.20959,0,112.836,101.864,0,0,0,No
0,0,0,0,0,98,1,2,0,0,0,0,41.26022,0,104.078,97.864,0,0,0,No
0,0,0,0,0,79,1,2,0,0,0,0,57.94461,0,105.836,75.622,0,0,0,No
0,0,0,0,0,78,1,0,0,0,0,0,14.99523,0,101.078,90.622,0,0,0,No
0,0,0,0,0,86,1,4,0,0,0,0,62.67962,0,110.32,82.864,0,0,0,No
0,0,0,0,0,93,1,0,0,0,0,0,51.73025,0,107.563,101.864,0,0,0,No
0,0,0,0,0,80,1,0,0,0,0,0,47.41463,0,101.32,90.622,0,0,0,No
0,0,0,0,0,0,1,4,0,0,0,0,59.46526,0,99.563,90.622,0,0,0,No
0,0,0,0,0,79,1,0,0,0,0,0,60.14965,0,107.805,82.864,0,0,0,No
0,0,0,0,0,68,1,1,0,0,0,0,55.20027,0,108.048,100.864,0,0,0,No
0,0,0,0,0,99,1,0,0,0,0,0,42.88466,0,101.805,93.622,0,0,0,No
0,0,0,0,0,52,1,0,0,0,0,0,43.93529,0,99.048,94.622,0,0,0,No
0,0,0,0,0,89,1,3,0,0,0,0,46.61967,0,107.29,100.864,0,0,0,No
0,0,0,0,0,91,1,4,0,0,0,0,58.6703,0,106.532,99.864,0,0,0,No
0,0,0,0,0,51,1,0,0,0,0,0,19.35469,0,98.29,92.622,0,0,0,No
0,0,0,0,0,66,1,0,0,0,0,0,59.40531,0,96.532,92.622,0,0,0,No
0,0,0,0,0,72,1,4,0,0,0,0,69.0897,0,105.775,101.864,0,0,0,No
0,0,0,0,0,65,1,0,0,0,0,0,20.14033,0,105.017,98.864,0,0,0,No
0,0,0,0,0,99,1,1,0,0,0,0,59.82471,0,97.775,93.622,0,0,0,No
0,0,0,0,0,0,1,3,0,0,0,0,49.87534,0,99.017,91.622,0,0,0,No
0,0,0,0,0,67,1,0,0,0,0,0,57.55973,0,102.259,101.864,0,0,0,No
0,0,0,0,0,63,1,2,0,0,0,0,69.61035,0,96.502,98.864,0,0,0,No
0,0,0,0,0,65,1,4,0,0,0,0,62.29474,0,96.259,93.622,0,0,0,No
0,0,0,0,0,98,1,2,0,0,0,0,69.34537,0,93.502,94.622,0,0,0,No
0,0,0,0,0,73,1,1,0,0,0,0,23.02976,0,100.744,101.864,0,0,0,No
0,0,0,0,0,76,1,2,0,0,0,0,54.08038,0,101.986,99.864,0,0,0,No
0,0,0,0,0,73,1,0,0,0,0,0,63.76477,0,92.744,91.622,0,0,0,No
0,0,0,0,0,76,1,0,0,0,0,0,23.8154,0,92.986,91.622,0,0,0,No
0,0,0,0,0,82,1,0,0,0,0,0,56.49978,0,94.229,100.864,0,0,0,No
0,0,0,0,0,54,1,4,0,0,0,0,73.55041,0,102.471,99.864,0,0,0,No
0,0,0,0,0,63,1,2,0,0,0,0,59.2348,0,91.229,75.622,0,0,0,No
0,0,0,0,0,56,1,4,0,0,0,0,25.28542,0,90.471,92.622,0,0,0,No
0,0,0,0,0,54,1,3,0,0,0,0,50.96981,0,101.713,97.864,0,0,0,No
0,0,0,0,0,88,1,1,0,0,0,0,65.02044,0,100.956,98.864,0,0,0,No
0,0,0,0,0,53,1,3,0,0,0,0,62.70482,0,92.713,90.622,0,0,0,No
0,0,0,0,0,0,1,1,0,0,0,0,66.75545,0,92.956,90.622,0,0,0,No
0,0,0,0,0,60,1,2,0,0,0,0,56.43984,0,100.198,97.864,0,0,0,No
0,0,0,0,0,61,1,3,0,0,0,0,71.49046,0,90.44,100.864,0,0,0,No
0,0,0,0,0,53,1,1,0,0,0,0,54.17485,0,89.198,91.622,0,0,0,No
0,0,0,0,0,85,1,1,0,0,0,0,66.22548,0,82.44,94.622,0,0,0,No
0,0,0,0,0,69,1,4,0,0,0,0,59.90986,0,94.683,99.864,0,0,0,No
0,0,0,0,0,69,1,0,0,0,0,0,28.96049,0,88.925,100.864,0,0,0,No
0,0,0,0,0,62,1,0,0,0,0,0,29.64488,0,81.683,90.622,0,0,0,No
0,0,0,0,0,77,1,0,0,0,0,0,29.6955,0,88.925,93.622,0,0,0,No
0,0,0,0,0,94,1,4,0,0,0,0,71.37989,0,96.167,99.864,0,0,0,No
0,0,0,0,0,98,1,1,0,0,0,0,76.43052,0,92.41,99.864,0,0,0,No
0,0,0,0,0,66,1,1,0,0,0,0,74.11491,0,86.167,91.622,0,0,0,No
0,0,0,0,0,71,1,3,0,0,0,0,66.16553,0,87.41,75.622,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,31.84992,0,91.652,100.864,0,0,0,No
0,0,0,0,0,76,1,0,0,0,0,0,78.90054,0,91.895,99.864,0,0,0,No
0,0,0,0,0,63,1,2,0,0,0,0,59.58493,0,85.652,90.622,0,0,0,No
0,0,0,0,0,68,1,4,0,0,0,0,65.63556,0,86.895,90.622,0,0,0,No
0,0,0,0,0,56,1,1,0,0,0,0,64.31995,0,92.137,82.864,0,0,0,No
0,0,0,0,0,82,1,4,0,0,0,0,78.37057,0,90.379,97.864,0,0,0,No
0,0,0,0,0,88,1,4,0,0,0,0,62.05496,0,82.137,75.622,0,0,0,No
0,0,0,0,0,76,1,2,0,0,0,0,61.10559,0,82.379,94.622,0,0,0,No
0,0,0,0,0,79,1,0,0,0,0,0,72.78997,0,90.622,101.864,0,0,0,No
0,0,0,0,0,77,1,4,0,0,0,0,83.8406,0,90.864,101.864,0,0,0,No
0,0,0,0,0,64,1,0,0,0,0,0,35.5231,0,84.642,94.642,0,0,0,No
0,0,0,0,0,88,1,0,0,0,0,0,74.57241,0,84.622,94.379,0,0,0,No
0,0,0,0,0,0,1,4,0,0,0,0,61.25679,0,87.864,100.622,0,0,0,No
0,0,0,0,0,82,1,0,0,0,0,0,80.30742,0,91.864,103.379,0,0,0,No
0,0,0,0,0,54,1,3,0,0,0,0,69.99181,0,82.622,96.137,0,0,0,No
0,0,0,0,0,0,1,2,0,0,0,0,73.04243,0,82.622,96.895,0,0,0,No
0,0,0,0,0,86,1,2,0,0,0,0,67.72682,0,88.864,104.137,0,0,0,No
0,0,0,0,0,73,1,0,0,0,0,0,72.77745,0,91.864,101.895,0,0,0,No
0,0,0,0,0,88,1,3,0,0,0,0,86.46183,0,81.622,97.652,0,0,0,No
0,0,0,0,0,0,1,1,0,0,0,0,79.51246,0,82.622,95.41,0,0,0,No
0,0,0,0,0,76,1,1,0,0,0,0,67.19685,0,91.864,101.652,0,0,0,No
0,0,0,0,0,0,1,3,0,0,0,0,75.24747,0,87.864,104.41,0,0,0,No
0,0,0,0,0,60,1,3,0,0,0,0,78.93186,0,82.622,99.168,0,0,0,No
0,0,0,0,0,73,1,3,0,0,0,0,70.98249,0,81.622,95.925,0,0,0,No
0,0,0,0,0,0,1,4,0,0,0,0,73.66687,0,89.864,107.168,0,0,0,No
0,0,0,0,0,52,1,0,0,0,0,0,76.7175,0,90.864,88.925,0,0,0,No
0,0,0,0,0,67,1,0,0,0,0,0,41.40189,0,82.622,96.683,0,0,0,No
0,0,0,0,0,78,1,0,0,0,0,0,83.45251,0,75.622,100.441,0,0,0,No
0,0,0,0,0,68,1,0,0,0,0,0,76.1369,0,89.864,105.683,0,0,0,No
0,0,0,0,0,58,1,2,0,0,0,0,68.18753,0,88.864,105.441,0,0,0,No
0,0,0,0,0,61,1,0,0,0,0,0,42.87191,0,82.622,101.198,0,0,0,No
0,0,0,0,0,91,1,1,0,0,0,0,89.92254,0,80.622,100.956,0,0,0,No
0,0,0,0,0,73,1,2,0,0,0,0,77.60693,0,90.864,108.198,0,0,0,No
0,0,0,0,0,0,1,2,0,0,0,0,77.65755,0,91.864,107.956,0,0,0,No
0,0,0,0,0,88,1,0,0,0,0,0,44.34194,0,81.622,99.713,0,0,0,No
0,0,0,0,0,59,1,3,0,0,0,0,89.39257,0,84.622,100.471,0,0,0,No
0,0,0,0,0,81,1,0,0,0,0,0,80.07696,0,88.864,108.713,0,0,0,No
0,0,0,0,0,63,1,2,0,0,0,0,78.12758,0,90.864,93.471,0,0,0,No
0,0,0,0,0,0,1,1,0,0,0,0,76.81197,0,83.622,103.229,0,0,0,No
0,0,0,0,0,0,1,1,0,0,0,0,45.86259,0,84.622,101.986,0,0,0,No
0,0,0,0,0,89,1,1,0,0,0,0,88.54698,0,89.864,111.229,0,0,0,No
0,0,0,0,0,59,1,4,0,0,0,0,75.59761,0,90.864,109.986,0,0,0,No
0,0,0,0,0,55,1,4,0,0,0,0,73.282,0,81.622,87.744,0,0,0,No
0,0,0,0,0,93,1,4,0,0,0,0,82.33262,0,83.622,103.502,0,0,0,No
