M107,M190,S,M104,G28,F,G1,Z,M109,G21,G90,M82,E,G92,X,Y,M140,M106,M84,Malicious
0,0,0,0,0,0,1,33,0,0,0,0,302.16594,0,227.24,157.487,0,0,0,No
0,0,0,0,0,859,1,27,0,0,0,0,392.34682,0,204.842,155.165,0,0,0,No
0,0,0,0,0,969,1,0,0,0,0,0,361.5277,0,203.683,174.612,0,0,0,No
0,0,0,0,0,530,1,32,0,0,0,0,319.73586,0,207.537,162.871,0,0,0,No
0,0,0,0,0,916,1,33,0,0,0,0,488.86227,0,230.024,193.956,0,0,0,No
0,0,0,0,0,595,1,32,0,0,0,0,477.01479,0,189.039,199.084,0,0,0,No
0,0,0,0,0,718,1,44,0,0,0,0,325.13732,0,214.344,214.786,0,0,0,No
0,0,0,0,0,605,1,37,0,0,0,0,332.298,0,182.021,186.408,0,0,0,No
0,0,0,0,0,986,1,26,0,0,0,0,336.42053,0,183.203,186.648,0,0,0,No
0,0,0,0,0,597,1,33,0,0,0,0,276.50105,0,198,193.727,0,0,0,No
0,0,0,0,0,615,1,38,0,0,0,0,429.84132,0,163,182.727,0,0,0,No
0,0,0,0,0,503,1,23,0,0,0,0,320.92183,0,161.797,193.648,0,0,0,No
0,0,0,0,0,707,1,40,0,0,0,0,302.04436,0,158.979,215.408,0,0,0,No
0,0,0,0,0,0,1,9,0,0,0,0,499.20505,0,135.656,200.786,0,0,0,No
0,0,0,0,0,929,1,11,0,0,0,0,315.32758,0,136.961,177.084,0,0,0,No
0,0,0,0,0,756,1,16,0,0,0,0,359.4801,0,65.976,188.956,0,0,0,No
0,0,0,0,0,699,1,19,0,0,0,0,373.60651,0,139.463,106.871,0,0,0,No
0,0,0,0,0,735,1,27,0,0,0,0,427.78739,0,118.555,165.951,0,0,0,No
0,0,0,0,0,869,1,34,0,0,0,0,496.96828,0,134.287,158.558,0,0,0,No
0,0,0,0,0,835,1,44,0,0,0,0,488.17643,0,103.76,159.487,0,0,0,No
0,0,0,0,0,648,1,47,0,0,0,0,472.84449,0,112.76,89.487,0,0,0,No
0,0,0,0,0,506,1,32,0,0,0,0,401.02537,0,141.158,151.809,0,0,0,No
0,0,0,0,0,919,1,0,0,0,0,0,313.20625,0,140.317,174.362,0,0,0,No
0,0,0,0,0,755,1,0,0,0,0,0,288.38312,0,52.097,174.402,0,0,0,No
0,0,0,0,0,5675,1,48,0,0,0,0,314,0,102.66,170.626,0,0,0,No
0,0,0,0,0,2696,1,35,0,0,0,0,427.55864,0,116.957,177.35,0,0,0,No
0,0,0,0,0,617,1,34,0,0,0,0,289.76345,0,130.974,137.809,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,285.37856,0,142.026,167.809,0,0,0,No
0,0,0,0,0,670,1,24,0,0,0,0,384.55407,0,225.623,160.207,0,0,0,No
0,0,0,0,0,738,1,16,0,0,0,0,422.72959,0,146.982,136.363,0,0,0,No
0,0,0,0,0,0,1,12,0,0,0,0,337.9051,0,233.887,161.173,0,0,0,No
0,0,0,0,0,968,1,31,0,0,0,0,471.08062,0,233.162,149.469,0,0,0,No
0,0,0,0,0,0,1,25,0,0,0,0,497.28543,0,218.704,157.487,0,0,0,No
0,0,0,0,0,606,1,35,0,0,0,0,475.95348,0,246.704,157.487,0,0,0,No
0,0,0,0,0,0,1,33,0,0,0,0,319.129,0,212.306,186.084,0,0,0,No
0,0,0,0,0,596,1,21,0,0,0,0,491.30451,0,238.15,172.443,0,0,0,No
0,0,0,0,0,588,1,47,0,0,0,0,320.4903,0,239.216,179.442,0,0,0,No
0,0,0,0,0,991,1,31,0,0,0,0,368.61671,0,133.703,208.526,0,0,0,No
0,0,0,0,0,610,1,0,0,0,0,0,28.76036,0,199.834,209.589,0,0,0,No
0,0,0,0,0,632,1,42,0,0,0,0,507.88289,0,214.139,180.291,0,0,0,No
0,0,0,0,0,819,1,0,0,0,0,0,400.03424,0,202.951,168.877,0,0,0,No
0,0,0,0,0,885,1,23,0,0,0,0,310.15677,0,198.133,169.117,0,0,0,No
0,0,0,0,0,911,1,34,0,0,0,0,321.2326,0,204,214.191,0,0,0,No
0,0,0,0,0,738,1,16,0,0,0,0,529.57287,0,140,173.191,0,0,0,No
0,0,0,0,0,853,1,29,0,0,0,0,349.64871,0,126.867,187.117,0,0,0,No
0,0,0,0,0,613,1,40,0,0,0,0,472.77124,0,136.049,183.877,0,0,0,No
0,0,0,0,0,548,1,13,0,0,0,0,478.92258,0,127.861,178.291,0,0,0,No
0,0,0,0,0,976,1,17,0,0,0,0,497.04511,0,68.166,117.589,0,0,0,No
0,0,0,0,0,754,1,49,0,0,0,0,293.18876,0,159.297,179.526,0,0,0,No
0,0,0,0,0,975,1,30,0,0,0,0,367.31518,0,151.784,193.442,0,0,0,No
0,0,0,0,0,0,1,32,0,0,0,0,376.49069,0,125.94,192.57,0,0,0,No
0,0,0,0,0,791,1,0,0,0,0,0,34.66621,0,114.742,176.232,0,0,0,No
0,0,0,0,0,868,1,17,0,0,0,0,365.85199,0,137.296,162.487,0,0,0,No
0,0,0,0,0,739,1,32,0,0,0,0,310.52005,0,109.296,148.487,0,0,0,No
0,0,0,0,0,588,1,0,0,0,0,0,372.69556,0,111.694,150.89,0,0,0,No
0,0,0,0,0,524,1,33,0,0,0,0,489.87108,0,134.85,150.531,0,0,0,No
0,0,0,0,0,581,1,18,0,0,0,0,532.04258,0,134.619,179.67,0,0,0,No
0,0,0,0,0,5760,1,8,0,0,0,0,475,0,133.18,181.905,0,0,0,No
0,0,0,0,0,2420,1,42,0,0,0,0,392.21256,0,137.446,132.747,0,0,0,No
0,0,0,0,0,790,1,23,0,0,0,0,464.38359,0,132.974,149.345,0,0,0,No
0,0,0,0,0,766,1,47,0,0,0,0,328.9987,0,142.026,157.345,0,0,0,No
0,0,0,0,0,963,1,27,0,0,0,0,387.16868,0,144.539,145.742,0,0,0,No
0,0,0,0,0,990,1,16,0,0,0,0,463.33866,0,227.807,132.896,0,0,0,No
0,0,0,0,0,0,1,37,0,0,0,0,364.50864,0,201.608,84.693,0,0,0,No
0,0,0,0,0,0,1,21,0,0,0,0,351.67862,0,231.766,166.959,0,0,0,No
0,0,0,0,0,703,1,40,0,0,0,0,480.84964,0,224.168,179.487,0,0,0,No
0,0,0,0,0,0,1,29,0,0,0,0,409.5177,0,240.168,151.487,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,293.68768,0,222.771,102,0,0,0,No
0,0,0,0,0,501,1,11,0,0,0,0,399.85766,0,229.617,104.268,0,0,0,No
0,0,0,0,0,899,1,21,0,0,0,0,522.02138,0,203.896,170.013,0,0,0,No
0,0,0,0,0,521,1,10,0,0,0,0,493.1478,0,209.383,181.097,0,0,0,No
0,0,0,0,0,858,1,48,0,0,0,0,525.28258,0,213.629,171.094,0,0,0,No
0,0,0,0,0,719,1,9,0,0,0,0,45.40511,0,179.934,197.796,0,0,0,No
0,0,0,0,0,647,1,10,0,0,0,0,461.54711,0,219.881,178.346,0,0,0,No
0,0,0,0,0,552,1,42,0,0,0,0,309.66964,0,200.063,211.586,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,416.7408,0,181,192.655,0,0,0,No
0,0,0,0,0,932,1,9,0,0,0,0,443.08107,0,75,192.655,0,0,0,No
0,0,0,0,0,0,1,49,0,0,0,0,374.15222,0,127.937,199.586,0,0,0,No
0,0,0,0,0,577,1,0,0,0,0,0,388.27475,0,157.119,197.346,0,0,0,No
0,0,0,0,0,922,1,14,0,0,0,0,303.41675,0,70.066,196.796,0,0,0,No
0,0,0,0,0,578,1,36,0,0,0,0,542.53928,0,140.371,193.094,0,0,0,No
0,0,0,0,0,0,1,21,0,0,0,0,492.67407,0,134.617,174.097,0,0,0,No
0,0,0,0,0,538,1,45,0,0,0,0,346.80049,0,130.104,106.013,0,0,0,No
0,0,0,0,0,917,1,27,0,0,0,0,309.97047,0,132.328,163.191,0,0,0,No
0,0,0,0,0,755,1,0,0,0,0,0,372.14045,0,107.2,166.91,0,0,0,No
0,0,0,0,0,671,1,34,0,0,0,0,391.30417,0,146.832,190.487,0,0,0,No
0,0,0,0,0,821,1,44,0,0,0,0,326.97222,0,110.832,150.487,0,0,0,No
0,0,0,0,0,512,1,25,0,0,0,0,470.1422,0,109.229,86.974,0,0,0,No
0,0,0,0,0,743,1,0,0,0,0,0,478.31218,0,130.383,84.706,0,0,0,No
0,0,0,0,0,675,1,10,0,0,0,0,412.47815,0,138.138,135.948,0,0,0,No
0,0,0,0,0,5622,1,16,0,0,0,0,353,0,103.699,182.195,0,0,0,No
0,0,0,0,0,2694,1,13,0,0,0,0,409.64241,0,119.929,135.16,0,0,0,No
0,0,0,0,0,908,1,0,0,0,0,0,506.7803,0,112.974,178.88,0,0,0,No
0,0,0,0,0,925,1,21,0,0,0,0,553.39542,0,203.026,81.88,0,0,0,No
0,0,0,0,0,976,1,21,0,0,0,0,404.55968,0,219.452,165.278,0,0,0,No
0,0,0,0,0,840,1,24,0,0,0,0,317.72393,0,224.625,171.428,0,0,0,No
0,0,0,0,0,529,1,44,0,0,0,0,58.88819,0,246.318,184.212,0,0,0,No
0,0,0,0,0,650,1,18,0,0,0,0,434.05245,0,149.353,139.442,0,0,0,No
0,0,0,0,0,870,1,26,0,0,0,0,375.19034,0,248.633,156.487,0,0,0,No
0,0,0,0,0,0,1,11,0,0,0,0,371.8584,0,216.633,174.487,0,0,0,No
0,0,0,0,0,561,1,26,0,0,0,0,407.02266,0,230.235,180.913,0,0,0,No
0,0,0,0,0,943,1,0,0,0,0,0,382.18691,0,210.085,169.086,0,0,0,No
0,0,0,0,0,648,1,12,0,0,0,0,355.32892,0,232.576,184.583,0,0,0,No
0,0,0,0,0,964,1,8,0,0,0,0,547.45534,0,213.063,178.668,0,0,0,No
0,0,0,0,0,648,1,26,0,0,0,0,444.58126,0,131.424,196.599,0,0,0,No
0,0,0,0,0,759,1,30,0,0,0,0,335.70379,0,198.729,198.301,0,0,0,No
0,0,0,0,0,921,1,34,0,0,0,0,462.83645,0,212.811,202.815,0,0,0,No
0,0,0,0,0,844,1,0,0,0,0,0,399.95898,0,125.993,199.055,0,0,0,No
0,0,0,0,0,742,1,15,0,0,0,0,377.02545,0,203,198.12,0,0,0,No
0,0,0,0,0,516,1,26,0,0,0,0,391.36572,0,140,118.12,0,0,0,No
0,0,0,0,0,879,1,0,0,0,0,0,419.4322,0,156.007,196.055,0,0,0,No
0,0,0,0,0,742,1,20,0,0,0,0,472.55473,0,159.189,197.815,0,0,0,No
0,0,0,0,0,619,1,0,0,0,0,0,65.68739,0,155.271,214.301,0,0,0,No
0,0,0,0,0,960,1,49,0,0,0,0,439.80992,0,134.576,192.599,0,0,0,No
0,0,0,0,0,998,1,38,0,0,0,0,533.93584,0,162.937,184.668,0,0,0,No
0,0,0,0,0,0,1,9,0,0,0,0,438.06225,0,116.424,159.583,0,0,0,No
0,0,0,0,0,820,1,43,0,0,0,0,364.22651,0,104.718,185.814,0,0,0,No
0,0,0,0,0,743,1,0,0,0,0,0,555.39077,0,113.664,161.592,0,0,0,No
0,0,0,0,0,987,1,16,0,0,0,0,67.53278,0,126.367,99.487,0,0,0,No
0,0,0,0,0,911,1,27,0,0,0,0,439.20084,0,111.367,144.487,0,0,0,No
0,0,0,0,0,961,1,14,0,0,0,0,68.36509,0,118.765,87.061,0,0,0,No
0,0,0,0,0,636,1,21,0,0,0,0,345.52935,0,125.915,177.888,0,0,0,No
0,0,0,0,0,559,1,44,0,0,0,0,323.6896,0,152.655,174.237,0,0,0,No
0,0,0,0,0,5455,1,44,0,0,0,0,446,0,109.215,157.498,0,0,0,No
0,0,0,0,0,2465,1,44,0,0,0,0,68.84793,0,115.405,138.592,0,0,0,No
0,0,0,0,0,799,1,36,0,0,0,0,542.95343,0,129.974,154.416,0,0,0,No
0,0,0,0,0,547,1,8,0,0,0,0,342.56854,0,241.026,142.416,0,0,0,No
0,0,0,0,0,0,1,30,0,0,0,0,423.72687,0,233.362,169.813,0,0,0,No
0,0,0,0,0,0,1,8,0,0,0,0,334.8852,0,196.436,137.96,0,0,0,No
0,0,0,0,0,736,1,40,0,0,0,0,520.04353,0,204.015,166.728,0,0,0,No
0,0,0,0,0,575,1,36,0,0,0,0,502.20186,0,200.921,183.918,0,0,0,No
0,0,0,0,0,572,1,0,0,0,0,0,75.30736,0,212.097,157.487,0,0,0,No
0,0,0,0,0,667,1,39,0,0,0,0,401.97541,0,222.097,99.487,0,0,0,No
0,0,0,0,0,623,1,43,0,0,0,0,353.13374,0,239.7,180.824,0,0,0,No
0,0,0,0,0,615,1,21,0,0,0,0,564.29207,0,147.553,184.898,0,0,0,No
0,0,0,0,0,808,1,48,0,0,0,0,76.41276,0,202.255,172.154,0,0,0,No
0,0,0,0,0,597,1,17,0,0,0,0,535.53917,0,223.742,167.239,0,0,0,No
0,0,0,0,0,866,1,0,0,0,0,0,475.65622,0,207.219,198.105,0,0,0,No
0,0,0,0,0,649,1,19,0,0,0,0,389.77875,0,205.525,201.807,0,0,0,No
0,0,0,0,0,882,1,48,0,0,0,0,480.90207,0,185.741,191.284,0,0,0,No
0,0,0,0,0,582,1,19,0,0,0,0,336.0246,0,125.923,117.524,0,0,0,No
0,0,0,0,0,795,1,10,0,0,0,0,344.0864,0,194,171.584,0,0,0,No
0,0,0,0,0,865,1,28,0,0,0,0,414.42667,0,164,174.584,0,0,0,No
0,0,0,0,0,680,1,44,0,0,0,0,361.48846,0,168.077,210.524,0,0,0,No
0,0,0,0,0,852,1,30,0,0,0,0,380.61099,0,128.259,175.284,0,0,0,No
0,0,0,0,0,504,1,10,0,0,0,0,514.73431,0,70.476,197.807,0,0,0,No
0,0,0,0,0,766,1,48,0,0,0,0,389.85684,0,118.781,116.105,0,0,0,No
0,0,0,0,0,710,1,10,0,0,0,0,492.97389,0,153.258,193.239,0,0,0,No
0,0,0,0,0,618,1,46,0,0,0,0,83.10031,0,53.745,191.154,0,0,0,No
0,0,0,0,0,846,1,26,0,0,0,0,521.25864,0,130.11,186.438,0,0,0,No
0,0,0,0,0,882,1,40,0,0,0,0,528.41697,0,104.134,156.279,0,0,0,No
0,0,0,0,0,965,1,44,0,0,0,0,83.53765,0,119.903,185.487,0,0,0,No
0,0,0,0,0,0,1,15,0,0,0,0,428.20571,0,134.903,170.487,0,0,0,No
0,0,0,0,0,587,1,0,0,0,0,0,545.36404,0,114.3,184.151,0,0,0,No
0,0,0,0,0,823,1,28,0,0,0,0,352.52237,0,52.447,170.077,0,0,0,No
0,0,0,0,0,0,1,34,0,0,0,0,541.67669,0,110.17,152.538,0,0,0,No
0,0,0,0,0,5354,1,33,0,0,0,0,368,0,54.728,152.815,0,0,0,No
0,0,0,0,0,2394,1,45,0,0,0,0,339.90112,0,109.974,157.951,0,0,0,No
0,0,0,0,0,617,1,33,0,0,0,0,479.51623,0,203.026,144.951,0,0,0,No
0,0,0,0,0,548,1,38,0,0,0,0,557.6684,0,217.269,164.348,0,0,0,No
0,0,0,0,0,737,1,21,0,0,0,0,548.82057,0,216.239,153.491,0,0,0,No
0,0,0,0,0,757,1,20,0,0,0,0,398.97274,0,233.698,175.24,0,0,0,No
0,0,0,0,0,986,1,46,0,0,0,0,375.19717,0,198.562,142.487,0,0,0,No
0,0,0,0,0,536,1,0,0,0,0,0,449.86523,0,230.562,164.487,0,0,0,No
0,0,0,0,0,0,1,8,0,0,0,0,376.0174,0,201.165,101.73,0,0,0,No
0,0,0,0,0,584,1,9,0,0,0,0,558.16957,0,221.022,191.701,0,0,0,No
0,0,0,0,0,947,1,27,0,0,0,0,526.26936,0,243.935,162.725,0,0,0,No
0,0,0,0,0,506,1,36,0,0,0,0,393.39577,0,192.422,205.809,0,0,0,No
0,0,0,0,0,662,1,0,0,0,0,0,553.50396,0,191.014,181.61,0,0,0,No
0,0,0,0,0,881,1,0,0,0,0,0,369.62649,0,129.32,188.312,0,0,0,No
0,0,0,0,0,941,1,17,0,0,0,0,377.74047,0,206.672,187.753,0,0,0,No
0,0,0,0,0,877,1,19,0,0,0,0,414.863,0,214.853,189.993,0,0,0,No
0,0,0,0,0,758,1,0,0,0,0,0,505.92011,0,218,191.049,0,0,0,No
0,0,0,0,0,993,1,33,0,0,0,0,426.26038,0,128,197.049,0,0,0,No
0,0,0,0,0,566,1,45,0,0,0,0,450.31749,0,136.147,187.993,0,0,0,No
0,0,0,0,0,775,1,45,0,0,0,0,414.44002,0,146.329,194.753,0,0,0,No
0,0,0,0,0,0,1,13,0,0,0,0,584.554,0,70.68,191.312,0,0,0,No
0,0,0,0,0,0,1,38,0,0,0,0,555.67653,0,129.986,167.61,0,0,0,No
0,0,0,0,0,840,1,8,0,0,0,0,360.78472,0,158.578,204.809,0,0,0,No
0,0,0,0,0,761,1,24,0,0,0,0,524.91114,0,148.065,167.725,0,0,0,No
0,0,0,0,0,842,1,31,0,0,0,0,573.06331,0,52.505,194.065,0,0,0,No
0,0,0,0,0,689,1,29,0,0,0,0,99.21548,0,137.609,185.971,0,0,0,No
0,0,0,0,0,712,1,28,0,0,0,0,469.31526,0,147.438,99.487,0,0,0,No
0,0,0,0,0,705,1,21,0,0,0,0,394.98332,0,120.438,168.487,0,0,0,No
0,0,0,0,0,551,1,32,0,0,0,0,530.13549,0,141.835,165.244,0,0,0,No
0,0,0,0,0,595,1,28,0,0,0,0,463.28766,0,112.978,152.274,0,0,0,No
0,0,0,0,0,863,1,9,0,0,0,0,402.43582,0,133.681,165.853,0,0,0,No
0,0,0,0,0,4528,1,12,0,0,0,0,431.43582,0,50,95,0,0,0,No
0,0,0,0,0,700,0,0,0,0,0,0,0,1,0,88,0,0,0,No
0,0,0,0,0,5705,1,31,0,0,0,0,343,0,222.726,160.187,0,0,0,No
0,0,0,0,0,4471,1,10,0,0,0,0,427.5,0,0,98,0,0,0,No
0,0,0,0,0,2342,1,19,0,0,0,0,446.0227,0,223.902,99.187,0,0,0,No
0,0,0,0,0,614,1,0,0,0,0,0,267.22826,0,198.726,101.363,0,0,0,No
0,0,0,0,0,536,1,17,0,0,0,0,454.36886,0,223.726,181.467,0,0,0,No
0,0,0,0,0,849,1,19,0,0,0,0,348.48744,0,227.494,105.227,0,0,0,No
0,0,0,0,0,634,1,0,0,0,0,0,279.60469,0,209.823,188.849,0,0,0,No
0,0,0,0,0,779,1,48,0,0,0,0,451.72194,0,193.754,200.241,0,0,0,No
0,0,0,0,0,586,1,18,0,0,0,0,448.83919,0,198.362,171.31,0,0,0,No
0,0,0,0,0,767,1,49,0,0,0,0,3.95645,0,189.74,181.981,0,0,0,No
0,0,0,0,0,665,1,25,0,0,0,0,440.0737,0,199,184.21,0,0,0,No
0,0,0,0,0,543,1,0,0,0,0,0,499.19095,0,210.26,196.981,0,0,0,No
0,0,0,0,0,960,1,31,0,0,0,0,273.3082,0,192.638,109.31,0,0,0,No
0,0,0,0,0,949,1,30,0,0,0,0,463.34909,0,180.153,171.937,0,0,0,No
0,0,0,0,0,669,1,20,0,0,0,0,445.17533,0,177.847,179.937,0,0,0,No
0,0,0,0,0,610,1,19,0,0,0,0,428.21622,0,148.362,167.31,0,0,0,No
0,0,0,0,0,905,1,23,0,0,0,0,440.33347,0,165.74,196.981,0,0,0,No
0,0,0,0,0,711,1,46,0,0,0,0,506.45072,0,166,179.21,0,0,0,No
0,0,0,0,0,683,1,11,0,0,0,0,291.56797,0,142.26,172.981,0,0,0,No
0,0,0,0,0,728,1,40,0,0,0,0,486.68523,0,152.638,162.31,0,0,0,No
0,0,0,0,0,796,1,22,0,0,0,0,7.80248,0,166.246,108.241,0,0,0,No
0,0,0,0,0,781,1,33,0,0,0,0,374.91973,0,133.177,159.849,0,0,0,No
0,0,0,0,0,622,1,49,0,0,0,0,474.03698,0,144.506,201.227,0,0,0,No
0,0,0,0,0,635,1,44,0,0,0,0,8.15556,0,152.274,187.467,0,0,0,No
0,0,0,0,0,969,1,36,0,0,0,0,339.29616,0,68.274,101.363,0,0,0,No
0,0,0,0,0,509,1,31,0,0,0,0,448.50172,0,132.098,196.187,0,0,0,No
0,0,0,0,0,0,1,17,0,0,0,0,364.02442,0,145.274,165.187,0,0,0,No
0,0,0,0,0,810,1,32,0,0,0,0,374.65239,0,109.274,173.787,0,0,0,No
0,0,0,0,0,597,1,45,0,0,0,0,413.14675,0,142.674,178.787,0,0,0,No
0,0,0,0,0,941,1,32,0,0,0,0,495.53584,0,156.674,169.611,0,0,0,No
0,0,0,0,0,713,1,26,0,0,0,0,298.7414,0,131.85,149.787,0,0,0,No
0,0,0,0,0,925,1,19,0,0,0,0,332.03701,0,191.15,186.787,0,0,0,No
0,0,0,0,0,854,1,17,0,0,0,0,466.24257,0,207.326,176.611,0,0,0,No
0,0,0,0,0,604,1,21,0,0,0,0,292.63166,0,198.326,168.787,0,0,0,No
0,0,0,0,0,925,1,13,0,0,0,0,371.12602,0,224.726,163.787,0,0,0,No
0,0,0,0,0,910,1,14,0,0,0,0,387.74998,0,212.726,176.127,0,0,0,No
0,0,0,0,0,5796,1,40,0,0,0,0,385,0,181.3,198.937,0,0,0,No
0,0,0,0,0,2353,1,30,0,0,0,0,371.2243,0,199.3,196.037,0,0,0,No
0,0,0,0,0,541,1,46,0,0,0,0,497.26855,0,84.7,182.037,0,0,0,No
0,0,0,0,0,676,1,19,0,0,0,0,474.74286,0,166.7,161.937,0,0,0,No
0,0,0,0,0,636,1,10,0,0,0,0,325.7831,0,210.24,176.937,0,0,0,No
0,0,0,0,0,5627,1,47,0,0,0,0,390,0,173.622,161.247,0,0,0,No
0,0,0,0,0,2669,1,44,0,0,0,0,288.69339,0,224.243,109.868,0,0,0,No
0,0,0,0,0,983,1,16,0,0,0,0,379.74945,0,197.408,196.792,0,0,0,No
0,0,0,0,0,725,1,10,0,0,0,0,338.58078,0,204.622,168.006,0,0,0,No
0,0,0,0,0,642,1,48,0,0,0,0,413.63154,0,196.622,168.764,0,0,0,No
0,0,0,0,0,977,1,43,0,0,0,0,306.38021,0,206.534,169.677,0,0,0,No
0,0,0,0,0,4800,1,20,0,0,0,0,0,0,213.262,173.163,0,0,0,No
0,0,0,0,0,2418,1,35,0,0,0,0,447.00852,0,199.622,201.523,0,0,0,No
0,0,0,0,0,589,1,31,0,0,0,0,440.05927,0,180.622,158.281,0,0,0,No
0,0,0,0,0,818,1,18,0,0,0,0,515.56395,0,191.956,165.615,0,0,0,No
0,0,0,0,0,944,1,44,0,0,0,0,331.6147,0,215.197,166.615,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,280.04761,0,170.622,180.04,0,0,0,No
0,0,0,0,0,790,1,0,0,0,0,0,306.09836,0,115.622,104.799,0,0,0,No
0,0,0,0,0,705,1,18,0,0,0,0,498.45949,0,119.438,108.615,0,0,0,No
0,0,0,0,0,912,1,40,0,0,0,0,500.51024,0,187.68,165.615,0,0,0,No
0,0,0,0,0,719,1,42,0,0,0,0,301.7996,0,180.622,191.557,0,0,0,No
0,0,0,0,0,649,1,36,0,0,0,0,500.85035,0,173.622,173.316,0,0,0,No
0,0,0,0,0,648,1,25,0,0,0,0,353.06793,0,180.921,190.615,0,0,0,No
0,0,0,0,0,904,1,46,0,0,0,0,332.11868,0,172.163,169.615,0,0,0,No
0,0,0,0,0,926,1,47,0,0,0,0,379.26449,0,115.622,177.074,0,0,0,No
0,0,0,0,0,5765,1,9,0,0,0,0,0,0,184.147,184.359,0,0,0,No
0,0,0,0,0,2708,1,44,0,0,0,0,498.38339,0,207.404,161.615,0,0,0,No
0,0,0,0,0,872,1,33,0,0,0,0,350.43415,0,211.646,184.615,0,0,0,No
0,0,0,0,0,680,1,33,0,0,0,0,368.55305,0,114.389,107.359,0,0,0,No
0,0,0,0,0,899,1,40,0,0,0,0,370.6038,0,211.63,196.359,0,0,0,No
0,0,0,0,0,0,1,27,0,0,0,0,403.72271,0,166.887,168.615,0,0,0,No
0,0,0,0,0,637,1,25,0,0,0,0,427.77346,0,176.128,199.615,0,0,0,No
0,0,0,0,0,704,1,0,0,0,0,0,323.89237,0,194.872,186.359,0,0,0,No
0,0,0,0,0,943,1,16,0,0,0,0,372.94312,0,198.113,178.359,0,0,0,No
0,0,0,0,0,740,1,13,0,0,0,0,454.06203,0,189.37,207.615,0,0,0,No
0,0,0,0,0,604,1,9,0,0,0,0,452.11278,0,209.611,198.615,0,0,0,No
0,0,0,0,0,533,1,0,0,0,0,0,28.23169,0,205.354,179.359,0,0,0,No
0,0,0,0,0,614,1,49,0,0,0,0,28.28244,0,172.596,190.359,0,0,0,No
0,0,0,0,0,579,1,47,0,0,0,0,311.40134,0,190.853,163.615,0,0,0,No
0,0,0,0,0,977,1,14,0,0,0,0,391.4521,0,165.094,182.615,0,0,0,No
0,0,0,0,0,875,1,13,0,0,0,0,516.571,0,109.837,189.359,0,0,0,No
0,0,0,0,0,968,1,8,0,0,0,0,297.62176,0,109.079,189.359,0,0,0,No
0,0,0,0,0,861,1,49,0,0,0,0,447.74066,0,183.335,168.615,0,0,0,No
0,0,0,0,0,646,1,10,0,0,0,0,28.79141,0,208.577,177.615,0,0,0,No
0,0,0,0,0,695,1,40,0,0,0,0,304.91032,0,196.32,177.359,0,0,0,No
0,0,0,0,0,683,1,8,0,0,0,0,459.96107,0,193.561,168.359,0,0,0,No
0,0,0,0,0,822,1,29,0,0,0,0,389.07998,0,195.818,165.615,0,0,0,No
0,0,0,0,0,982,1,43,0,0,0,0,492.13073,0,178.06,179.615,0,0,0,No
0,0,0,0,0,580,1,10,0,0,0,0,358.24964,0,201.803,203.359,0,0,0,No
0,0,0,0,0,556,1,27,0,0,0,0,421.30039,0,169.044,165.359,0,0,0,No
