M107,M190,S,M104,G28,F,G1,Z,M109,G21,G90,M82,E,G92,X,Y,M140,M106,M84,Malicious
0,0,0,0,0,765,1,28,0,0,0,0,285.32642,0,81.834,179.043,0,0,0,No
0,0,0,0,0,0,1,28,0,0,0,0,336.4655,0,178.767,154.181,0,0,0,No
0,0,0,0,0,720,1,8,0,0,0,0,445.62575,0,141.174,175.239,0,0,0,No
0,0,0,0,0,5633,1,19,0,0,0,0,340,0,134.648,172.511,0,0,0,No
0,0,0,0,0,2635,1,30,0,0,0,0,293.78408,0,175.603,154.17,0,0,0,No
0,0,0,0,0,604,1,36,0,0,0,0,509.98689,0,147.568,155.519,0,0,0,No
0,0,0,0,0,963,1,42,0,0,0,0,493.41662,0,162.969,133.519,0,0,0,No
0,0,0,0,0,974,1,8,0,0,0,0,280.57495,0,202.306,144.916,0,0,0,No
0,0,0,0,0,896,1,21,0,0,0,0,422.73328,0,203.38,173.063,0,0,0,No
0,0,0,0,0,717,1,9,0,0,0,0,468.89161,0,211.958,163.831,0,0,0,No
0,0,0,0,0,936,1,16,0,0,0,0,445.06551,0,117.913,144.252,0,0,0,No
0,0,0,0,0,797,1,24,0,0,0,0,403.20541,0,209.309,148.309,0,0,0,No
0,0,0,0,0,665,1,26,0,0,0,0,274.29518,0,204.436,90.646,0,0,0,No
0,0,0,0,0,579,1,0,0,0,0,0,320.62639,0,201.436,160.573,0,0,0,No
0,0,0,0,0,673,1,22,0,0,0,0,463.8439,0,193.687,183.741,0,0,0,No
0,0,0,0,0,772,1,15,0,0,0,0,15.90646,0,198.267,187.579,0,0,0,No
0,0,0,0,0,0,1,34,0,0,0,0,364.06479,0,203.865,188.489,0,0,0,No
0,0,0,0,0,803,1,41,0,0,0,0,506.22312,0,171.911,117.83,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,388.42593,0,168.946,118.481,0,0,0,No
0,0,0,0,0,915,1,15,0,0,0,0,508.85566,0,180.544,195.481,0,0,0,No
0,0,0,0,0,889,1,14,0,0,0,0,282.01399,0,179.208,197.084,0,0,0,No
0,0,0,0,0,609,1,19,0,0,0,0,450.17232,0,143.134,174.937,0,0,0,No
0,0,0,0,0,659,1,41,0,0,0,0,395.25491,0,167.238,212.085,0,0,0,No
0,0,0,0,0,954,1,32,0,0,0,0,404.34682,0,170.329,204.052,0,0,0,No
0,0,0,0,0,953,1,35,0,0,0,0,376.50515,0,82.082,191.037,0,0,0,No
0,0,0,0,0,579,1,42,0,0,0,0,515.68612,0,133.564,195.378,0,0,0,No
0,0,0,0,0,820,1,22,0,0,0,0,332.01733,0,81.564,90.451,0,0,0,No
0,0,0,0,0,516,1,0,0,0,0,0,277.23484,0,133.313,159.283,0,0,0,No
0,0,0,0,0,541,1,8,0,0,0,0,299.37393,0,83.246,171.421,0,0,0,No
0,0,0,0,0,0,1,33,0,0,0,0,454.52825,0,139.612,164.559,0,0,0,No
0,0,0,0,0,5720,1,9,0,0,0,0,392,0,144.085,174.834,0,0,0,No
0,0,0,0,0,2603,1,10,0,0,0,0,20.68042,0,152.989,147.584,0,0,0,No
0,0,0,0,0,649,1,36,0,0,0,0,298.85628,0,158.568,172.054,0,0,0,No
0,0,0,0,0,838,1,24,0,0,0,0,476.28602,0,207.969,82.054,0,0,0,No
0,0,0,0,0,880,1,42,0,0,0,0,334.43819,0,201.212,148.451,0,0,0,No
0,0,0,0,0,561,1,34,0,0,0,0,453.59036,0,214.183,152.594,0,0,0,No
0,0,0,0,0,926,1,27,0,0,0,0,362.74253,0,166.641,180.343,0,0,0,No
0,0,0,0,0,566,1,17,0,0,0,0,395.88576,0,191.387,154.354,0,0,0,No
0,0,0,0,0,643,1,42,0,0,0,0,396.02566,0,172.783,157.41,0,0,0,No
0,0,0,0,0,556,1,21,0,0,0,0,385.10863,0,212.901,159.646,0,0,0,No
0,0,0,0,0,710,1,8,0,0,0,0,24.43984,0,189.901,205.573,0,0,0,No
0,0,0,0,0,920,1,0,0,0,0,0,364.64088,0,199.208,207.501,0,0,0,No
0,0,0,0,0,505,1,46,0,0,0,0,500.70344,0,116.788,164.339,0,0,0,No
0,0,0,0,0,978,1,43,0,0,0,0,322.85561,0,195.429,196.166,0,0,0,No
0,0,0,0,0,550,1,9,0,0,0,0,506.00778,0,182.524,214.416,0,0,0,No
0,0,0,0,0,900,1,10,0,0,0,0,437.18364,0,166.946,189.946,0,0,0,No
0,0,0,0,0,985,1,8,0,0,0,0,457.61337,0,158.544,178.946,0,0,0,No
0,0,0,0,0,959,1,47,0,0,0,0,408.76554,0,139.301,210.549,0,0,0,No
0,0,0,0,0,806,1,16,0,0,0,0,327.98085,0,161.64,210.731,0,0,0,No
0,0,0,0,0,786,1,0,0,0,0,0,344.07275,0,140.731,186.698,0,0,0,No
0,0,0,0,0,911,1,31,0,0,0,0,27.22492,0,172.546,179.753,0,0,0,No
0,0,0,0,0,655,1,18,0,0,0,0,393.38637,0,147.099,110.378,0,0,0,No
0,0,0,0,0,770,1,48,0,0,0,0,292.71758,0,82.099,186.451,0,0,0,No
0,0,0,0,0,645,1,22,0,0,0,0,405.91862,0,169.792,87.523,0,0,0,No
0,0,0,0,0,578,1,22,0,0,0,0,29.05771,0,83.725,177.661,0,0,0,No
0,0,0,0,0,671,1,0,0,0,0,0,489.20587,0,85.049,151.882,0,0,0,No
0,0,0,0,0,4406,1,19,0,0,0,0,523.20587,0,54,60,0,0,0,No
0,0,0,0,0,532,0,33,0,0,0,0,449,1,90,53,0,0,0,No
0,0,0,0,0,5392,1,39,0,0,0,0,317,0,159.568,88.59,0,0,0,No
0,0,0,0,0,4394,1,17,0,0,0,0,493.5,0,51,60,0,0,0,No
0,0,0,0,0,2520,1,18,0,0,0,0,445.58715,0,146.635,154.451,0,0,0,No
0,0,0,0,0,0,1,10,0,0,0,0,354.70631,0,185.635,153.298,0,0,0,No
0,0,0,0,0,653,1,38,0,0,0,0,454.92676,0,159.994,170.59,0,0,0,No
0,0,0,0,0,817,1,36,0,0,0,0,477.98648,0,166.421,176.59,0,0,0,No
0,0,0,0,0,854,1,29,0,0,0,0,329.34022,0,162.635,188.145,0,0,0,No
0,0,0,0,0,718,1,34,0,0,0,0,322.45938,0,149.635,164.991,0,0,0,No
0,0,0,0,0,952,1,25,0,0,0,0,460.94641,0,177.848,144.59,0,0,0,No
0,0,0,0,0,902,1,32,0,0,0,0,281.00613,0,147.275,165.59,0,0,0,No
0,0,0,0,0,873,1,47,0,0,0,0,358.62645,0,170.635,101.838,0,0,0,No
0,0,0,0,0,569,1,37,0,0,0,0,353.74562,0,148.635,202.685,0,0,0,No
0,0,0,0,0,810,1,49,0,0,0,0,314.49923,0,174.701,175.59,0,0,0,No
0,0,0,0,0,801,1,38,0,0,0,0,451.55895,0,183.128,147.59,0,0,0,No
0,0,0,0,0,514,1,11,0,0,0,0,406.44586,0,158.635,200.531,0,0,0,No
0,0,0,0,0,985,1,27,0,0,0,0,379.56502,0,149.635,185.378,0,0,0,No
0,0,0,0,0,567,1,27,0,0,0,0,383.58522,0,99.555,150.59,0,0,0,No
0,0,0,0,0,977,1,8,0,0,0,0,343.64494,0,153.982,164.59,0,0,0,No
0,0,0,0,0,549,1,15,0,0,0,0,391.71347,0,164.544,111.41,0,0,0,No
0,0,0,0,0,679,1,43,0,0,0,0,436.7732,0,177.971,111.41,0,0,0,No
0,0,0,0,0,699,1,23,0,0,0,0,405.84173,0,196.409,88.59,0,0,0,No
0,0,0,0,0,828,1,8,0,0,0,0,333.90145,0,176.835,160.59,0,0,0,No
0,0,0,0,0,632,1,42,0,0,0,0,371.96998,0,152.398,173.41,0,0,0,No
0,0,0,0,0,0,1,30,0,0,0,0,318.02971,0,177.824,180.41,0,0,0,No
0,0,0,0,0,780,1,12,0,0,0,0,391.09823,0,200.262,147.59,0,0,0,No
0,0,0,0,0,525,1,29,0,0,0,0,423.15796,0,157.689,182.59,0,0,0,No
0,0,0,0,0,918,1,46,0,0,0,0,13.22649,0,181.251,185.41,0,0,0,No
0,0,0,0,0,591,1,43,0,0,0,0,382.28621,0,191.678,166.41,0,0,0,No
0,0,0,0,0,576,1,9,0,0,0,0,286.35474,0,181.116,88.59,0,0,0,No
0,0,0,0,0,649,1,40,0,0,0,0,291.41447,0,191.542,148.59,0,0,0,No
0,0,0,0,0,614,1,32,0,0,0,0,15.483,0,98.105,161.41,0,0,0,No
0,0,0,0,0,0,1,14,0,0,0,0,15.54272,0,99.532,202.41,0,0,0,No
0,0,0,0,0,956,1,27,0,0,0,0,293.61125,0,164.969,174.59,0,0,0,No
0,0,0,0,0,583,1,40,0,0,0,0,499.69891,0,208.365,177.646,0,0,0,No
0,0,0,0,0,748,1,8,0,0,0,0,17.67116,0,174.958,161.41,0,0,0,No
0,0,0,0,0,864,1,44,0,0,0,0,361.73088,0,174.385,198.41,0,0,0,No
0,0,0,0,0,522,1,36,0,0,0,0,325.56983,0,202.365,150.493,0,0,0,No
0,0,0,0,0,569,1,32,0,0,0,0,371.689,0,111.365,151.34,0,0,0,No
0,0,0,0,0,829,1,11,0,0,0,0,487.39466,0,164.812,184.41,0,0,0,No
0,0,0,0,0,513,1,33,0,0,0,0,292.45438,0,182.239,203.41,0,0,0,No
0,0,0,0,0,804,1,45,0,0,0,0,517.02675,0,174.365,99.186,0,0,0,No
0,0,0,0,0,799,1,32,0,0,0,0,347.14591,0,182.365,189.033,0,0,0,No
0,0,0,0,0,978,1,15,0,0,0,0,428.58499,0,168.665,198.41,0,0,0,No
0,0,0,0,0,908,1,26,0,0,0,0,306.64471,0,175.092,162.41,0,0,0,No
0,0,0,0,0,675,1,35,0,0,0,0,509.9505,0,167.365,171.88,0,0,0,No
0,0,0,0,0,0,1,8,0,0,0,0,427.06966,0,209.365,206.726,0,0,0,No
0,0,0,0,0,702,1,0,0,0,0,0,342.24215,0,207.519,199.41,0,0,0,No
0,0,0,0,0,848,1,44,0,0,0,0,338.32701,0,175.365,194.573,0,0,0,No
0,0,0,0,0,0,1,37,0,0,0,0,21.36621,0,185.946,111.41,0,0,0,No
0,0,180,1,0,935,0,44,0,0,0,0,263,0,0,97,0,0,0,No
0,0,45,0,0,901,0,0,0,0,0,0,366,0,98,57,1,0,0,No
0,0,0,0,0,5663,1,45.9,0,0,0,0,339,0,72,57,0,0,0,No
0,0,0,0,0,5306,1,26,0,0,0,0,279,0,193.8,187.8,0,0,0,No
0,0,0,0,0,4520,1,22,0,0,0,0,22.39021,0,177.2,168.8,0,0,0,No
0,0,0,0,0,564,1,13,0,0,0,0,370.41421,0,174.2,179.2,0,0,0,No
0,0,0,0,0,0,1,38,0,0,0,0,319.43821,0,196.8,173.2,0,0,0,No
0,0,0,0,0,865,1,15,0,0,0,0,25.45908,0,200.8,109.74,0,0,0,No
0,0,0,0,0,5774,1,20,0,0,0,0,430,0,207.476,109.476,0,0,0,No
0,0,0,0,0,4482,1,27,0,0,0,0,335.44921,0,158.524,187.476,0,0,0,No
0,0,0,0,0,603,1,8,0,0,0,0,437.43934,0,171.524,171.524,0,0,0,No
0,0,0,0,0,574,1,31,0,0,0,0,499.42946,0,169.476,173.524,0,0,0,No
0,0,0,0,0,866,1,29,0,0,0,0,29.41646,0,172.476,197.416,0,0,0,No
0,0,0,0,0,5715,1,39,0,0,0,0,414,0,109.142,201.142,0,0,0,No
0,0,0,0,0,4212,1,48,0,0,0,0,325.37167,0,152.858,195.142,0,0,0,No
0,0,0,0,0,811,1,0,0,0,0,0,296.32688,0,90.858,146.858,0,0,0,No
0,0,0,0,0,928,1,34,0,0,0,0,292.2821,0,178.142,90.858,0,0,0,No
0,0,0,0,0,790,1,44,0,0,0,0,442.23417,0,198.142,186.082,0,0,0,No
0,0,0,0,0,5655,1,8,0,0,0,0,368,0,187.2,169.2,0,0,0,No
0,0,0,0,0,4575,1,0,0,0,0,0,478.09099,0,166.8,203.2,0,0,0,No
0,0,0,0,0,526,1,22,0,0,0,0,313.94781,0,159.8,188.8,0,0,0,No
0,0,0,0,0,855,1,22,0,0,0,0,307.80462,0,207.2,187.8,0,0,0,No
0,0,0,0,0,592,1,42,0,0,0,0,377.6583,0,188.2,173.14,0,0,0,No
0,0,0,0,0,5728,1,0,0,0,0,0,496,0,195.524,195.524,0,0,0,No
0,0,0,0,0,4342,1,21,0,0,0,0,486.54899,0,145.476,174.524,0,0,0,No
0,0,0,0,0,713,1,0,0,0,0,0,500.43968,0,168.476,180.476,0,0,0,No
0,0,0,0,0,523,1,18,0,0,0,0,402.33037,0,182.524,164.476,0,0,0,No
0,0,0,0,0,693,1,23,0,0,0,0,40.21792,0,190.524,164.464,0,0,0,No
0,0,0,0,0,5778,1,47,0,0,0,0,284,0,108.858,197.858,0,0,0,No
0,0,0,0,0,4396,1,47,0,0,0,0,452.14352,0,175.142,197.858,0,0,0,No
0,0,0,0,0,722,1,39,0,0,0,0,309.06913,0,158.142,91.142,0,0,0,No
0,0,0,0,0,942,1,25,0,0,0,0,381.99473,0,193.858,176.142,0,0,0,No
0,0,0,0,0,985,1,25,0,0,0,0,298.9172,0,204.858,167.798,0,0,0,No
0,0,0,0,0,5774,1,35.1,0,0,0,0,352,0,72,75,0,0,0,No
0,0,0,0,0,5305,1,36,0,0,0,0,434,0,163.8,204.8,0,0,0,No
0,0,0,0,0,1839,1,18,0,0,0,0,341.49915,0,183.2,197.8,0,0,0,No
0,0,0,0,0,894,1,0,0,0,0,0,352.0811,0,166.2,171.2,0,0,0,No
0,0,0,0,0,502,1,37,0,0,0,0,323.66305,0,167.8,159.2,0,0,0,No
0,0,0,0,0,686,1,27,0,0,0,0,494.24322,0,171.8,183.74,0,0,0,No
0,0,0,0,0,5642,1,36,0,0,0,0,287,0,166.454,187.6,0,0,0,No
0,0,0,0,0,5321,1,24,0,0,0,0,473,0,201.307,182.307,0,0,0,No
0,0,0,0,0,2648,1,44,0,0,0,0,342.21574,0,153.693,197.307,0,0,0,No
0,0,0,0,0,775,1,28,0,0,0,0,501.18825,0,177.693,170.693,0,0,0,No
0,0,0,0,0,916,1,10,0,0,0,0,386.16077,0,168.307,159.693,0,0,0,No
0,0,0,0,0,724,1,41,0,0,0,0,410.13016,0,166.307,169.247,0,0,0,No
0,0,0,0,0,5479,1,47,0,0,0,0,407,0,181.2,169.2,0,0,0,No
0,0,0,0,0,2216,1,37,0,0,0,0,483.61709,0,152.8,108.2,0,0,0,No
0,0,0,0,0,604,1,22,0,0,0,0,51.10403,0,154.8,175.8,0,0,0,No
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Yes
0,0,0,0,0,688,1,32,0,0,0,0,51.59097,0,181.2,173.8,0,0,0,No
0,0,0,0,0,568,1,18,0,0,0,0,455.07612,0,161.2,171.14,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,340,0,185.2,203.6,0,0,0,No
0,0,0,0,0,5359,1,0,0,0,0,0,448,0,180.693,163.693,0,0,0,No
0,0,0,0,0,2717,1,10,0,0,0,0,52.98442,0,143.307,178.693,0,0,0,No
0,0,0,0,0,856,1,45,0,0,0,0,524.89272,0,160.307,183.307,0,0,0,No
0,0,0,0,0,762,1,18,0,0,0,0,424.80102,0,193.693,146.307,0,0,0,No
0,0,0,0,0,0,1,29,0,0,0,0,405.70618,0,158.693,176.633,0,0,0,No
0,0,234.6,0,0,694,0,8,0,0,0,0,0,0,74,62,0,1,0,No
0,0,0,0,0,5778,1,1.3,0,0,0,0,436,0,68,56,0,0,0,No
0,0,0,0,0,5427,1,9,0,0,0,0,493,0,109.8,181.8,0,0,0,No
0,0,0,0,0,1260,1,0,0,0,0,0,380.28813,0,185.2,208.8,0,0,0,No
0,0,0,0,0,783,1,38,0,0,0,0,539.87008,0,169.2,183.2,0,0,0,No
0,0,0,0,0,986,1,37,0,0,0,0,511.45203,0,175.8,189.2,0,0,0,No
0,0,0,0,0,826,1,47,0,0,0,0,58.0322,0,186.8,181.74,0,0,0,No
0,0,0,0,0,5591,1,47,0,0,0,0,479,0,190.454,109.6,0,0,0,No
0,0,0,0,0,5563,1,12,0,0,0,0,492,0,163.307,208.307,0,0,0,No
0,0,0,0,0,2383,1,40,0,0,0,0,463.00472,0,151.693,109.307,0,0,0,No
0,0,0,0,0,575,1,31,0,0,0,0,419.97723,0,168.693,172.693,0,0,0,No
0,0,0,0,0,527,1,20,0,0,0,0,477.94975,0,181.307,181.693,0,0,0,No
0,0,0,0,0,523,1,36,0,0,0,0,524.91914,0,159.307,166.247,0,0,0,No
0,0,0,0,0,5594,1,35,0,0,0,0,328,0,183.2,203.2,0,0,0,No
0,0,0,0,0,2078,1,8,0,0,0,0,335.40607,0,184.8,187.2,0,0,0,No
0,0,0,0,0,777,1,43,0,0,0,0,468.89301,0,91.8,160.8,0,0,0,No
0,0,0,0,0,637,1,11,0,0,0,0,448.37995,0,196.2,174.8,0,0,0,No
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Yes
0,0,0,0,0,635,1,14,0,0,0,0,329.8651,0,174.2,195.14,0,0,0,No
0,0,0,0,0,5753,1,45,0,0,0,0,406,0,178.2,108.6,0,0,0,No
0,0,0,0,0,5375,1,0,0,0,0,0,417,0,207.693,187.693,0,0,0,No
0,0,0,0,0,2523,1,9,0,0,0,0,488.7734,0,152.307,158.693,0,0,0,No
0,0,0,0,0,698,1,38,0,0,0,0,445.6817,0,91.307,174.307,0,0,0,No
0,0,0,0,0,979,1,35,0,0,0,0,379.59,0,158.693,169.307,0,0,0,No
0,0,0,0,0,577,1,18,0,0,0,0,496.49516,0,199.693,181.633,0,0,0,No
0,0,0,0,0,5625,1,19.5,0,0,0,0,314,0,0,0,0,0,0,No
0,0,0,0,0,5786,1,26,0,0,0,0,262,0,167.8,199.8,0,0,0,No
0,0,0,0,0,2232,1,11,0,0,0,0,537.07711,0,165.2,109.8,0,0,0,No
0,0,0,0,0,769,1,18,0,0,0,0,371.65906,0,178.2,156.2,0,0,0,No
0,0,0,0,0,922,1,0,0,0,0,0,329.24101,0,183.8,169.2,0,0,0,No
0,0,0,0,0,918,1,48,0,0,0,0,389.82118,0,206.8,109.74,0,0,0,No
0,0,0,0,0,5765,1,23,0,0,0,0,354,0,200.454,184.6,0,0,0,No
0,0,0,0,0,4800,1,40,0,0,0,0,389,0,202.307,199.307,0,0,0,No
0,0,0,0,0,2791,1,34,0,0,0,0,463.7937,0,178.693,197.307,0,0,0,No
0,0,0,0,0,995,1,8,0,0,0,0,402.76621,0,145.693,174.693,0,0,0,No
0,0,0,0,0,0,1,39,0,0,0,0,351.73873,0,208.307,182.693,0,0,0,No
0,0,0,0,0,645,1,0,0,0,0,0,351.70812,0,160.307,162.247,0,0,0,No
0,0,0,0,0,4800,1,48,0,0,0,0,364,0,165.2,192.2,0,0,0,No
0,0,0,0,0,2223,1,28,0,0,0,0,74.19505,0,148.8,165.2,0,0,0,No
0,0,0,0,0,896,1,49,0,0,0,0,343.68199,0,150.8,187.8,0,0,0,No
0,0,0,0,0,861,1,17,0,0,0,0,564.16893,0,175.2,188.8,0,0,0,No
0,0,0,0,0,598,1,43,0,0,0,0,330.65408,0,190.2,173.14,0,0,0,No
0,0,0,0,0,5609,1,35,0,0,0,0,464,0,188.2,185.6,0,0,0,No
0,0,0,0,0,5503,1,44,0,0,0,0,421,0,173.693,197.693,0,0,0,No
0,0,0,0,0,2607,1,19,0,0,0,0,565.56238,0,164.307,108.693,0,0,0,No
0,0,0,0,0,924,1,0,0,0,0,0,566.47068,0,166.307,153.307,0,0,0,No
0,0,0,0,0,826,1,34,0,0,0,0,546.37898,0,176.693,171.307,0,0,0,No
0,0,0,0,0,889,1,28,0,0,0,0,332.28414,0,178.693,108.633,0,0,0,No
0,0,0,0,0,5474,1,14.7,0,0,0,0,263,0,62,91,0,0,0,No
0,0,0,0,0,5388,1,29,0,0,0,0,377,0,164.8,198.8,0,0,0,No
0,0,0,0,0,1862,1,17,0,0,0,0,79.86609,0,170.2,198.8,0,0,0,No
0,0,0,0,0,952,1,19,0,0,0,0,385.44804,0,178.2,142.2,0,0,0,No
0,0,0,0,0,707,1,36,0,0,0,0,459.02999,0,185.8,158.2,0,0,0,No
0,0,0,0,0,933,1,40,0,0,0,0,519.61016,0,180.8,208.74,0,0,0,No
0,0,0,0,0,5381,1,47,0,0,0,0,389,0,174.454,183.6,0,0,0,No
0,0,0,0,0,5740,1,41,0,0,0,0,351,0,174.307,109.307,0,0,0,No
0,0,0,0,0,1800,1,16,0,0,0,0,430.58268,0,182.693,207.307,0,0,0,No
0,0,0,0,0,0,1,22,0,0,0,0,530.55519,0,188.693,147.693,0,0,0,No
0,0,0,0,0,903,1,38,0,0,0,0,452.52771,0,188.307,162.693,0,0,0,No
0,0,0,0,0,679,1,17,0,0,0,0,85.4971,0,174.307,171.247,0,0,0,No
0,0,0,0,0,5573,1,26,0,0,0,0,334,0,204.2,175.2,0,0,0,No
0,0,0,0,0,1834,1,27,0,0,0,0,519.98403,0,178.8,187.2,0,0,0,No
0,0,0,0,0,720,1,45,0,0,0,0,370.47097,0,190.8,144.8,0,0,0,No
0,0,0,0,0,0,1,34,0,0,0,0,368.95791,0,172.2,91.8,0,0,0,No
0,0,0,0,0,764,1,15,0,0,0,0,513.44306,0,162.2,181.14,0,0,0,No
0,0,0,0,0,5336,1,32,0,0,0,0,312,0,196.2,195.6,0,0,0,No
0,0,0,0,0,5374,1,48,0,0,0,0,365,0,108.693,190.693,0,0,0,No
0,0,0,0,0,2537,1,43,0,0,0,0,414.35136,0,143.307,168.693,0,0,0,No
0,0,0,0,0,766,1,42,0,0,0,0,400.25966,0,142.307,172.307,0,0,0,No
0,0,0,0,0,945,1,0,0,0,0,0,345.16796,0,199.693,91.307,0,0,0,No
0,0,0,0,0,852,1,16,0,0,0,0,516.07312,0,169.693,162.633,0,0,0,No
0,0,0,0,0,5596,1,33.9,0,0,0,0,274,0,80,83,0,0,0,No
0,0,0,0,0,5453,1,21,0,0,0,0,274,0,109.8,191.8,0,0,0,No
0,0,0,0,0,1999,1,10,0,0,0,0,454.65507,0,176.2,175.8,0,0,0,No
0,0,0,0,0,789,1,17,0,0,0,0,379.23702,0,172.2,149.2,0,0,0,No
0,0,0,0,0,938,1,26,0,0,0,0,583.81897,0,109.8,148.2,0,0,0,No
0,0,0,0,0,614,1,27,0,0,0,0,93.39914,0,186.8,198.74,0,0,0,No
0,0,0,0,0,5703,1,27,0,0,0,0,286,0,161.454,185.6,0,0,0,No
0,0,0,0,0,5650,1,29,0,0,0,0,483,0,187.307,187.307,0,0,0,No
0,0,0,0,0,2681,1,8,0,0,0,0,507.37166,0,175.693,179.307,0,0,0,No
0,0,0,0,0,762,1,15,0,0,0,0,486.34417,0,178.693,172.693,0,0,0,No
0,0,0,0,0,776,1,35,0,0,0,0,579.31669,0,109.307,163.693,0,0,0,No
0,0,0,0,0,651,1,47,0,0,0,0,481.28608,0,168.307,172.247,0,0,0,No
0,0,0,0,0,5542,1,14,0,0,0,0,430,0,162.2,186.2,0,0,0,No
0,0,0,0,0,1260,1,0,0,0,0,0,97.77301,0,170.8,108.2,0,0,0,No
0,0,0,0,0,679,1,0,0,0,0,0,553.25995,0,171.8,146.8,0,0,0,No
0,0,0,0,0,549,1,15,0,0,0,0,573.74689,0,200.2,190.8,0,0,0,No
0,0,0,0,0,910,1,0,0,0,0,0,530.23204,0,182.2,163.14,0,0,0,No
0,0,0,0,0,5300,1,21,0,0,0,0,458,0,163.2,200.6,0,0,0,No
0,0,0,0,0,5581,1,0,0,0,0,0,447,0,108.693,159.693,0,0,0,No
0,0,0,0,0,2632,1,32,0,0,0,0,442.14034,0,189.307,205.693,0,0,0,No
0,0,0,0,0,588,1,27,0,0,0,0,412.04864,0,186.307,176.307,0,0,0,No
0,0,0,0,0,898,1,42,0,0,0,0,101.95694,0,193.693,91.307,0,0,0,No
0,0,0,0,0,948,1,11,0,0,0,0,586.8621,0,166.693,108.633,0,0,0,No
0,0,0,0,0,5370,1,31.1,0,0,0,0,483,0,68,95,0,0,0,No
0,0,0,0,0,5754,1,33,0,0,0,0,444,0,160.8,188.8,0,0,0,No
0,0,0,0,0,2226,1,27,0,0,0,0,386.44405,0,168.2,171.8,0,0,0,No
0,0,0,0,0,854,1,19,0,0,0,0,545.026,0,178.2,177.2,0,0,0,No
