M107,M220,S,M104,G28,F,G1,Z,M109,G21,G90,M82,E,G92,X,Y,M140,M106,M84,Malicious
0,0,0,0,0,833,1,39,0,0,0,0,348.25338,0,202.989,159.241,0,0,0,No
0,0,0,0,0,829,1,14,0,0,0,0,374.41171,0,202.895,186.431,0,0,0,No
0,0,0,0,0,857,1,41,0,0,0,0,452.51721,0,208.071,168,0,0,0,No
0,0,0,0,0,932,1,32,0,0,0,0,379.85331,0,117.071,167,0,0,0,No
0,0,0,0,0,608,1,23,0,0,0,0,15.01164,0,168.674,189.337,0,0,0,No
0,0,0,0,0,0,1,31,0,0,0,0,464.16997,0,206.527,171.411,0,0,0,No
0,0,0,0,0,719,1,41,0,0,0,0,324.32831,0,200.759,191.989,0,0,0,No
0,0,0,0,0,722,1,29,0,0,0,0,511.48664,0,181.569,167.895,0,0,0,No
0,0,0,0,0,615,1,0,0,0,0,0,507.59213,0,182,181.071,0,0,0,No
0,0,0,0,0,826,1,37,0,0,0,0,359.92824,0,176,117.071,0,0,0,No
0,0,0,0,0,735,1,11,0,0,0,0,270.08657,0,142.663,179.674,0,0,0,No
0,0,0,0,0,677,1,0,0,0,0,0,292.2449,0,140.589,206.527,0,0,0,No
0,0,0,0,0,952,1,49,0,0,0,0,386.40323,0,154.011,113.759,0,0,0,No
0,0,0,0,0,725,1,18,0,0,0,0,511.56156,0,176.105,196.569,0,0,0,No
0,0,0,0,0,755,1,23,0,0,0,0,368.66706,0,158.929,179,0,0,0,No
0,0,0,0,0,678,1,21,0,0,0,0,438.00316,0,135.929,189,0,0,0,No
0,0,0,0,0,708,1,26,0,0,0,0,367.16149,0,150.326,185.663,0,0,0,No
0,0,0,0,0,503,1,33,0,0,0,0,19.31582,0,176.444,152.642,0,0,0,No
0,0,0,0,0,5554,1,0,0,0,0,0,360,0,163.004,142.787,0,0,0,No
0,0,0,0,0,2683,1,48,0,0,0,0,346.46799,0,166.753,136.328,0,0,0,No
0,0,0,0,0,886,1,24,0,0,0,0,475.69242,0,162,174.464,0,0,0,No
0,0,0,0,0,825,1,33,0,0,0,0,475.02853,0,173,83.464,0,0,0,No
0,0,0,0,0,675,1,24,0,0,0,0,454.1807,0,165.243,156.861,0,0,0,No
0,0,0,0,0,868,1,48,0,0,0,0,341.33287,0,177.213,163.004,0,0,0,No
0,0,0,0,0,944,1,37,0,0,0,0,369.48504,0,205.672,149.753,0,0,0,No
0,0,0,0,0,841,1,24,0,0,0,0,475.70947,0,172.536,140,0,0,0,No
0,0,0,0,0,940,1,34,0,0,0,0,275.04558,0,215.536,110,0,0,0,No
0,0,0,0,0,573,1,34,0,0,0,0,494.19775,0,116.139,192.243,0,0,0,No
0,0,0,0,0,977,1,46,0,0,0,0,350.34992,0,194.996,206.213,0,0,0,No
0,0,0,0,0,599,1,20,0,0,0,0,468.50209,0,196.247,201.672,0,0,0,No
0,0,0,0,0,627,1,33,0,0,0,0,23.72652,0,186,186.536,0,0,0,No
0,0,0,0,0,859,1,23,0,0,0,0,405.06263,0,181,116.536,0,0,0,No
0,0,0,0,0,500,1,35,0,0,0,0,467.2148,0,145.757,181.139,0,0,0,No
0,0,0,0,0,812,1,23,0,0,0,0,473.36697,0,137.787,180.996,0,0,0,No
0,0,0,0,0,916,1,30,0,0,0,0,375.51914,0,141.328,202.247,0,0,0,No
0,0,0,0,0,904,1,35,0,0,0,0,472.74357,0,174.464,195,0,0,0,No
0,0,0,0,0,908,1,21,0,0,0,0,512.07968,0,177.464,163,0,0,0,No
0,0,0,0,0,855,1,12,0,0,0,0,27.23185,0,145.861,87.757,0,0,0,No
0,0,0,0,0,751,1,36,0,0,0,0,487.38001,0,166.974,156.838,0,0,0,No
0,0,0,0,0,4459,1,9,0,0,0,0,493.38001,0,61,81,0,0,0,No
0,0,0,0,0,0,0,44,0,0,0,0,496,1,98,0,0,0,0,No
0,0,0,0,0,5315,1,40,0,0,0,0,462,0,202.7,197.7,0,0,0,No
0,0,0,0,0,4595,1,38,0,0,0,0,407.5,0,70,84,0,0,0,No
0,0,0,0,0,2758,1,37,0,0,0,0,370.79602,0,141.3,182.7,0,0,0,No
0,0,0,0,0,683,1,10,0,0,0,0,412.09205,0,174.3,147.3,0,0,0,No
0,0,0,0,0,531,1,0,0,0,0,0,263.38807,0,171.7,185.3,0,0,0,No
0,0,0,0,0,0,1,11,0,0,0,0,364.68009,0,167.7,109.64,0,0,0,No
0,0,0,0,0,5316,1,13,0,0,0,0,330,0,172.378,184.889,0,0,0,No
0,0,0,0,0,2763,1,12,0,0,0,0,415.70577,0,193.111,167.622,0,0,0,No
0,0,0,0,0,804,1,44,0,0,0,0,479.75811,0,173.341,150.622,0,0,0,No
0,0,0,0,0,881,1,0,0,0,0,0,352.85782,0,182.378,189.659,0,0,0,No
0,0,0,0,0,685,1,23,0,0,0,0,7.91016,0,199.378,92.43,0,0,0,No
0,0,0,0,0,567,1,0,0,0,0,0,303.08389,0,170.57,170.622,0,0,0,No
0,0,0,0,0,519,1,9,0,0,0,0,367.13624,0,201.8,176.622,0,0,0,No
0,0,0,0,0,791,1,0,0,0,0,0,365.38399,0,175.378,155.2,0,0,0,No
0,0,0,0,0,848,1,37,0,0,0,0,352.43634,0,206.378,190.97,0,0,0,No
0,0,0,0,0,780,1,22,0,0,0,0,348.75812,0,106.03,164.622,0,0,0,No
0,0,0,0,0,576,1,16,0,0,0,0,8.81047,0,171.259,145.622,0,0,0,No
0,0,0,0,0,841,1,23,0,0,0,0,348.20627,0,167.378,144.741,0,0,0,No
0,0,0,0,0,791,1,27,0,0,0,0,396.25862,0,187.378,160.511,0,0,0,No
0,0,0,0,0,544,1,17,0,0,0,0,402.72845,0,196.489,188.622,0,0,0,No
0,0,0,0,0,706,1,42,0,0,0,0,279.7808,0,176.718,189.622,0,0,0,No
0,0,0,0,0,614,1,29,0,0,0,0,457.32466,0,109.378,147.282,0,0,0,No
0,0,0,0,0,801,1,25,0,0,0,0,374.377,0,174.378,194.052,0,0,0,No
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Yes
0,0,0,0,0,669,1,39,0,0,0,0,403.99489,0,191.948,149.622,0,0,0,No
0,0,0,0,0,860,1,31,0,0,0,0,508.04723,0,157.178,155.622,0,0,0,No
0,0,0,0,0,646,1,0,0,0,0,0,424.73914,0,199.378,157.822,0,0,0,No
0,0,0,0,0,0,1,42,0,0,0,0,324.79149,0,189.378,192.593,0,0,0,No
0,0,0,0,0,580,1,19,0,0,0,0,477.55742,0,200.407,176.622,0,0,0,No
0,0,0,0,0,766,1,40,0,0,0,0,371.60977,0,169.637,165.622,0,0,0,No
0,0,0,0,0,537,1,12,0,0,0,0,448.44973,0,179.378,155.363,0,0,0,No
0,0,0,0,0,976,1,30,0,0,0,0,267.50207,0,204.378,187.134,0,0,0,No
0,0,0,0,0,898,1,42,0,0,0,0,340.41606,0,180.866,141.622,0,0,0,No
0,0,0,0,0,757,1,16,0,0,0,0,411.46841,0,164.096,179.622,0,0,0,No
0,0,0,0,0,942,1,29,0,0,0,0,344.45642,0,178.378,171.904,0,0,0,No
0,0,0,0,0,943,1,9,0,0,0,0,480.50877,0,164.378,163.674,0,0,0,No
0,0,0,0,0,681,1,20,0,0,0,0,486.57081,0,174.326,177.622,0,0,0,No
0,0,0,0,0,518,1,33,0,0,0,0,442.62315,0,179.555,156.622,0,0,0,No
0,0,0,0,0,881,1,41,0,0,0,0,379.75922,0,185.378,174.445,0,0,0,No
0,0,0,0,0,691,1,12,0,0,0,0,321.81156,0,188.378,172.215,0,0,0,No
0,0,0,0,0,874,1,20,0,0,0,0,279.02166,0,185.785,90.622,0,0,0,No
0,0,0,0,0,660,1,17,0,0,0,0,371.074,0,146.014,189.622,0,0,0,No
0,0,0,0,0,677,1,16,0,0,0,0,496.35812,0,167.378,182.986,0,0,0,No
0,0,0,0,0,786,1,20,0,0,0,0,465.41046,0,170.378,197.756,0,0,0,No
0,0,0,0,0,833,1,45,0,0,0,0,326.76861,0,95.244,166.622,0,0,0,No
0,0,0,0,0,821,1,12,0,0,0,0,290.82095,0,167.474,167.622,0,0,0,No
0,0,0,0,0,698,1,31,0,0,0,0,311.25312,0,160.378,185.526,0,0,0,No
0,0,0,0,0,885,1,0,0,0,0,0,503.30546,0,189.378,167.297,0,0,0,No
0,0,0,0,0,690,1,8,0,0,0,0,523.81166,0,191.703,176.622,0,0,0,No
0,0,0,0,0,722,1,49,0,0,0,0,441.864,0,92.933,172.622,0,0,0,No
0,0,0,0,0,865,1,47,0,0,0,0,279.44423,0,206.378,107.067,0,0,0,No
0,0,0,0,0,859,1,0,0,0,0,0,525.49657,0,201.378,194.838,0,0,0,No
0,0,0,0,0,965,1,44,0,0,0,0,511.15082,0,164.162,168.622,0,0,0,No
0,0,0,0,0,778,1,28,0,0,0,0,335.20316,0,162.392,90.622,0,0,0,No
0,0,0,0,0,751,1,25,0,0,0,0,296.93143,0,182.378,203.608,0,0,0,No
0,0,0,0,0,0,1,13,0,0,0,0,29.98244,0,180.358,161.358,0,0,0,No
0,0,0,0,0,595,1,49,0,0,0,0,321.78089,0,176.642,175.642,0,0,0,No
0,0,0,0,0,904,1,14,0,0,0,0,297.8319,0,168.622,184.392,0,0,0,No
0,0,0,0,0,610,1,19,0,0,0,0,336.56017,0,199.608,171.378,0,0,0,No
0,0,0,0,0,0,1,27,0,0,0,0,342.61251,0,158.838,192.378,0,0,0,No
0,0,0,0,0,568,1,49,0,0,0,0,414.26675,0,169.622,179.162,0,0,0,No
0,0,0,0,0,695,1,19,0,0,0,0,309.3191,0,159.622,143.933,0,0,0,No
0,0,0,0,0,882,1,47,0,0,0,0,361.89932,0,166.067,160.378,0,0,0,No
0,0,0,0,0,604,1,0,0,0,0,0,36.95166,0,106.297,176.378,0,0,0,No
0,0,0,0,0,638,1,36,0,0,0,0,387.45785,0,171.622,171.703,0,0,0,No
0,0,0,0,0,645,1,12,0,0,0,0,303.5102,0,90.622,179.474,0,0,0,No
0,0,0,0,0,890,1,26,0,0,0,0,524.94236,0,172.526,193.378,0,0,0,No
0,0,0,0,0,524,1,0,0,0,0,0,353.99471,0,173.756,170.378,0,0,0,No
0,0,0,0,0,684,1,18,0,0,0,0,458.35285,0,174.622,160.244,0,0,0,No
0,0,0,0,0,729,1,47,0,0,0,0,501.40519,0,147.622,158.014,0,0,0,No
0,0,0,0,0,506,1,20,0,0,0,0,361.68931,0,176.986,164.378,0,0,0,No
0,0,0,0,0,793,1,45,0,0,0,0,42.74165,0,186.215,109.378,0,0,0,No
0,0,0,0,0,698,1,17,0,0,0,0,376.95174,0,90.622,155.785,0,0,0,No
0,0,0,0,0,942,1,9,0,0,0,0,451.00409,0,149.622,172.555,0,0,0,No
0,0,0,0,0,800,1,36,0,0,0,0,349.14015,0,184.445,109.378,0,0,0,No
0,0,0,0,0,580,1,17,0,0,0,0,389.19249,0,101.674,180.378,0,0,0,No
0,0,0,0,0,806,1,30,0,0,0,0,512.25453,0,182.622,151.326,0,0,0,No
0,0,0,0,0,836,1,47,0,0,0,0,321.30687,0,166.622,191.096,0,0,0,No
0,0,0,0,0,818,1,10,0,0,0,0,443.29489,0,191.904,174.378,0,0,0,No
0,0,0,0,0,552,1,8,0,0,0,0,398.34723,0,180.134,208.378,0,0,0,No
0,0,0,0,0,692,1,17,0,0,0,0,344.26122,0,171.622,169.866,0,0,0,No
0,0,0,0,0,757,1,42,0,0,0,0,538.31356,0,180.622,174.637,0,0,0,No
0,0,0,0,0,761,1,10,0,0,0,0,49.15352,0,150.363,168.378,0,0,0,No
0,0,0,0,0,588,1,33,0,0,0,0,475.20586,0,190.593,160.378,0,0,0,No
0,0,0,0,0,942,1,18,0,0,0,0,358.9718,0,164.622,191.407,0,0,0,No
0,0,0,0,0,737,1,38,0,0,0,0,507.02414,0,179.622,180.178,0,0,0,No
0,0,0,0,0,944,1,31,0,0,0,0,486.71605,0,151.822,174.378,0,0,0,No
0,0,0,0,0,606,1,47,0,0,0,0,538.7684,0,165.052,187.378,0,0,0,No
0,0,0,0,0,553,1,37,0,0,0,0,549.38628,0,159.622,201.948,0,0,0,No
0,0,0,0,0,0,1,37,0,0,0,0,442.43862,0,142.622,173.718,0,0,0,No
0,0,0,0,0,539,1,0,0,0,0,0,51.98248,0,159.282,190.378,0,0,0,No
0,0,0,0,0,829,1,19,0,0,0,0,52.03482,0,181.511,201.378,0,0,0,No
0,0,0,0,0,0,1,12,0,0,0,0,396.50465,0,149.622,171.489,0,0,0,No
0,0,0,0,0,862,1,34,0,0,0,0,341.557,0,168.622,184.259,0,0,0,No
0,0,0,0,0,525,1,13,0,0,0,0,52.9528,0,182.741,184.378,0,0,0,No
0,0,0,0,0,671,1,44,0,0,0,0,456.00515,0,182.97,188.378,0,0,0,No
0,0,0,0,0,547,1,0,0,0,0,0,310.32693,0,90.622,189.03,0,0,0,No
0,0,0,0,0,842,1,18,0,0,0,0,334.37927,0,171.622,202.8,0,0,0,No
0,0,0,0,0,750,1,12,0,0,0,0,496.62702,0,161.2,177.378,0,0,0,No
0,0,0,0,0,690,1,41,0,0,0,0,413.67937,0,174.43,201.378,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,422.85309,0,173.622,204.57,0,0,0,No
0,0,0,0,0,602,1,36,0,0,0,0,520.90544,0,181.622,196.341,0,0,0,No
0,0,0,0,0,910,1,18,0,0,0,0,384.00514,0,184.659,206.378,0,0,0,No
0,0,0,0,0,855,1,8,0,0,0,0,437.05748,0,156.889,109.378,0,0,0,No
0,0,0,0,0,933,1,48,0,0,0,0,329.08316,0,166.622,198.111,0,0,0,No
0,0,220,1,0,881,0,29,0,0,0,0,390,0,89,60,0,0,0,No
0,0,50,0,0,733,0,40,0,0,0,0,0,0,72,0,1,0,0,No
0,0,0,0,0,5556,1,33.5,0,0,0,0,323,0,61,74,0,0,0,No
0,0,0,0,0,5780,1,30,0,0,0,0,344,0,174.8,171.8,0,0,0,No
0,0,0,0,0,1530,1,34,0,0,0,0,473.66511,0,151.2,169.8,0,0,0,No
0,0,0,0,0,503,1,41,0,0,0,0,361.24706,0,158.2,178.2,0,0,0,No
0,0,0,0,0,885,1,11,0,0,0,0,528.82901,0,207.8,179.2,0,0,0,No
0,0,0,0,0,581,1,43,0,0,0,0,395.40918,0,160.8,190.74,0,0,0,No
0,0,0,0,0,5749,1,12,0,0,0,0,398,0,164.17,168.477,0,0,0,No
0,0,0,0,0,2321,1,13,0,0,0,0,460.43236,0,171.477,163.17,0,0,0,No
0,0,0,0,0,869,1,39,0,0,0,0,56.48101,0,190.477,159.261,0,0,0,No
0,0,0,0,0,649,1,26,0,0,0,0,471.573,0,158.261,188.477,0,0,0,No
0,0,0,0,0,599,1,43,0,0,0,0,56.62165,0,199.351,185.477,0,0,0,No
0,0,0,0,0,608,1,46,0,0,0,0,433.78243,0,183.477,191.351,0,0,0,No
0,0,0,0,0,980,1,41,0,0,0,0,540.83108,0,170.477,205.441,0,0,0,No
0,0,0,0,0,589,1,36,0,0,0,0,353.06067,0,201.441,159.477,0,0,0,No
0,0,0,0,0,0,1,18,0,0,0,0,458.10932,0,173.532,159.477,0,0,0,No
0,0,0,0,0,967,1,11,0,0,0,0,325.4077,0,195.477,175.532,0,0,0,No
0,0,0,0,0,537,1,32,0,0,0,0,416.45635,0,193.477,191.622,0,0,0,No
0,0,0,0,0,516,1,0,0,0,0,0,57.82353,0,175.622,196.477,0,0,0,No
0,0,0,0,0,503,1,13,0,0,0,0,506.87218,0,169.713,167.477,0,0,0,No
0,0,0,0,0,927,1,36,0,0,0,0,351.30816,0,198.477,194.713,0,0,0,No
0,0,0,0,0,599,1,44,0,0,0,0,519.35681,0,109.477,181.803,0,0,0,No
0,0,0,0,0,600,1,32,0,0,0,0,389.86159,0,187.803,198.477,0,0,0,No
0,0,0,0,0,972,1,37,0,0,0,0,556.91024,0,101.893,109.477,0,0,0,No
0,0,0,0,0,519,1,8,0,0,0,0,454.48382,0,109.477,101.893,0,0,0,No
0,0,0,0,0,878,1,43,0,0,0,0,322.53247,0,194.477,153.984,0,0,0,No
0,0,0,0,0,642,1,32,0,0,0,0,445.17485,0,174.984,109.477,0,0,0,No
0,0,0,0,0,582,1,0,0,0,0,0,347.2235,0,173.074,172.477,0,0,0,No
0,0,0,0,0,0,1,34,0,0,0,0,344.93468,0,109.477,198.074,0,0,0,No
0,0,0,0,0,881,1,40,0,0,0,0,351.98333,0,161.477,189.164,0,0,0,No
0,0,0,0,0,512,1,0,0,0,0,0,434.76331,0,162.164,202.477,0,0,0,No
0,0,0,0,0,776,1,25,0,0,0,0,440.81195,0,179.255,159.477,0,0,0,No
0,0,0,0,0,713,1,14,0,0,0,0,455.66073,0,189.477,162.255,0,0,0,No
0,0,0,0,0,777,1,9,0,0,0,0,336.70938,0,109.477,185.345,0,0,0,No
0,0,0,0,0,567,1,31,0,0,0,0,453.62696,0,160.345,161.477,0,0,0,No
0,0,0,0,0,713,1,29,0,0,0,0,63.67561,0,157.436,203.477,0,0,0,No
0,0,0,0,0,946,1,47,0,0,0,0,482.66198,0,168.477,96.436,0,0,0,No
0,0,0,0,0,0,1,31,0,0,0,0,519.71063,0,174.477,189.526,0,0,0,No
0,0,0,0,0,730,1,32,0,0,0,0,535.76581,0,149.526,164.477,0,0,0,No
0,0,0,0,0,829,1,15,0,0,0,0,374.81445,0,94.616,203.477,0,0,0,No
0,0,0,0,0,842,1,25,0,0,0,0,503.93843,0,205.477,162.616,0,0,0,No
0,0,0,0,0,684,1,15,0,0,0,0,486.98708,0,193.477,93.707,0,0,0,No
0,0,0,0,0,736,1,36,0,0,0,0,434.17985,0,186.707,198.477,0,0,0,No
0,0,0,0,0,882,1,35,0,0,0,0,557.2285,0,92.797,177.477,0,0,0,No
0,0,0,0,0,712,1,43,0,0,0,0,367.49007,0,201.477,166.797,0,0,0,No
0,0,0,0,0,926,1,0,0,0,0,0,435.53872,0,183.477,189.888,0,0,0,No
0,0,0,0,0,943,1,23,0,0,0,0,387.86909,0,165.888,163.477,0,0,0,No
0,0,0,0,0,524,1,18,0,0,0,0,396.91774,0,153.978,177.477,0,0,0,No
0,0,0,0,0,930,1,18,0,0,0,0,556.31691,0,202.477,168.978,0,0,0,No
0,0,0,0,0,970,1,49,0,0,0,0,480.35131,0,203.022,176.523,0,0,0,No
0,0,0,0,0,963,1,47,0,0,0,0,540.75048,0,174.523,167.022,0,0,0,No
0,0,0,0,0,0,1,36,0,0,0,0,545.79913,0,179.523,108.112,0,0,0,No
0,0,0,0,0,585,1,0,0,0,0,0,492.1295,0,171.112,171.523,0,0,0,No
0,0,0,0,0,641,1,37,0,0,0,0,512.17815,0,172.203,159.523,0,0,0,No
0,0,0,0,0,781,1,42,0,0,0,0,346.43972,0,171.523,184.203,0,0,0,No
0,0,0,0,0,785,1,29,0,0,0,0,396.48836,0,140.523,183.293,0,0,0,No
0,0,0,0,0,790,1,39,0,0,0,0,500.68113,0,167.293,176.523,0,0,0,No
0,0,0,0,0,577,1,24,0,0,0,0,365.72978,0,168.384,141.523,0,0,0,No
0,0,0,0,0,783,1,21,0,0,0,0,555.85375,0,90.523,164.384,0,0,0,No
0,0,0,0,0,985,1,12,0,0,0,0,557.9024,0,152.523,192.474,0,0,0,No
0,0,0,0,0,640,1,8,0,0,0,0,471.95757,0,158.474,182.523,0,0,0,No
0,0,0,0,0,719,1,48,0,0,0,0,510.00622,0,161.564,149.523,0,0,0,No
0,0,0,0,0,884,1,30,0,0,0,0,555.9926,0,154.523,159.564,0,0,0,No
0,0,0,0,0,806,1,32,0,0,0,0,81.04124,0,186.523,190.655,0,0,0,No
0,0,0,0,0,948,1,47,0,0,0,0,575.95882,0,176.655,171.523,0,0,0,No
0,0,0,0,0,550,1,47,0,0,0,0,518.00747,0,179.745,186.523,0,0,0,No
0,0,0,0,0,804,1,33,0,0,0,0,347.85624,0,168.523,158.745,0,0,0,No
0,0,0,0,0,601,1,13,0,0,0,0,550.90489,0,186.523,199.835,0,0,0,No
0,0,0,0,0,834,1,0,0,0,0,0,550.68487,0,195.835,173.523,0,0,0,No
0,0,0,0,0,745,1,25,0,0,0,0,564.73351,0,149.926,169.523,0,0,0,No
0,0,0,0,0,698,1,30,0,0,0,0,503.44469,0,164.523,193.926,0,0,0,No
0,0,0,0,0,515,1,18,0,0,0,0,431.49334,0,147.523,151.016,0,0,0,No
0,0,0,0,0,708,1,0,0,0,0,0,471.13572,0,99.016,159.523,0,0,0,No
0,0,0,0,0,812,1,38,0,0,0,0,513.18437,0,174.107,165.523,0,0,0,No
0,0,0,0,0,0,1,24,0,0,0,0,445.75794,0,154.523,182.107,0,0,0,No
0,0,0,0,0,562,1,44,0,0,0,0,474.80659,0,155.523,158.197,0,0,0,No
0,0,0,0,0,957,1,26,0,0,0,0,437.31137,0,182.197,90.523,0,0,0,No
0,0,0,0,0,512,1,23,0,0,0,0,86.36002,0,185.287,181.523,0,0,0,No
0,0,0,0,0,976,1,17,0,0,0,0,86.796,0,164.523,147.287,0,0,0,No
0,0,0,0,0,704,1,37,0,0,0,0,534.84465,0,90.523,147.378,0,0,0,No
0,0,0,0,0,654,1,31,0,0,0,0,400.21183,0,157.378,180.523,0,0,0,No
0,0,0,0,0,739,1,31,0,0,0,0,464.26048,0,94.468,174.523,0,0,0,No
0,0,0,0,0,996,1,19,0,0,0,0,508.55886,0,186.523,147.468,0,0,0,No
0,0,0,0,0,0,1,21,0,0,0,0,504.60751,0,150.523,93.559,0,0,0,No
0,0,0,0,0,597,1,33,0,0,0,0,460.83709,0,183.559,144.523,0,0,0,No
0,0,0,0,0,721,1,0,0,0,0,0,87.88574,0,178.649,167.523,0,0,0,No
0,0,0,0,0,607,1,31,0,0,0,0,522.04652,0,154.523,176.649,0,0,0,No
0,0,0,0,0,0,1,17,0,0,0,0,469.09517,0,163.523,172.739,0,0,0,No
0,0,0,0,0,597,1,19,0,0,0,0,365.18715,0,164.739,145.523,0,0,0,No
0,0,0,0,0,737,1,41,0,0,0,0,508.2358,0,183.83,161.523,0,0,0,No
0,0,0,0,0,553,1,16,0,0,0,0,497.25899,0,163.523,158.83,0,0,0,No
0,0,0,0,0,5645,1,30.7,0,0,0,0,0,0,89,79,0,0,0,No
0,0,0,0,0,5315,1,24,0,0,0,0,438,0,185.8,184.8,0,0,0,No
0,0,0,0,0,1577,1,38,0,0,0,0,506.84094,0,179.2,174.8,0,0,0,No
0,0,0,0,0,507,1,41,0,0,0,0,494.42289,0,158.2,151.2,0,0,0,No
0,0,0,0,0,787,1,13,0,0,0,0,518.00483,0,193.8,188.2,0,0,0,No
0,0,0,0,0,649,1,41,0,0,0,0,363.585,0,109.8,182.74,0,0,0,No
0,0,0,0,0,5671,1,46,0,0,0,0,302,0,177.477,146.83,0,0,0,No
0,0,0,0,0,2516,1,0,0,0,0,0,562.60819,0,172.17,176.523,0,0,0,No
0,0,0,0,0,748,1,19,0,0,0,0,90.65684,0,187.261,187.523,0,0,0,No
0,0,0,0,0,623,1,18,0,0,0,0,392.74883,0,190.477,180.739,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,90.79747,0,169.477,157.649,0,0,0,No
0,0,0,0,0,959,1,35,0,0,0,0,378.95826,0,163.351,183.523,0,0,0,No
0,0,0,0,0,877,1,33,0,0,0,0,415.00691,0,186.441,141.523,0,0,0,No
0,0,0,0,0,911,1,34,0,0,0,0,467.23649,0,109.477,144.559,0,0,0,No
