M107,M190,S,M104,G28,F,G1,Z,M109,G21,G90,M82,E,G92,X,Y,M140,M106,M84,Malicious
0,0,0,0,0,506,1,19,0,0,0,0,446.60375,0,206.539,132.299,0,0,0,No
0,0,0,0,0,790,1,9,0,0,0,0,371.89229,0,202.68,81.449,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,337.18084,0,226.335,137.227,0,0,0,No
0,0,0,0,0,645,1,22,0,0,0,0,350.46938,0,212.328,144.445,0,0,0,No
0,0,0,0,0,922,1,34,0,0,0,0,308.69517,0,211.571,146.33,0,0,0,No
0,0,0,0,0,919,1,8,0,0,0,0,347.6643,0,216.571,198.33,0,0,0,No
0,0,0,0,0,718,1,32,0,0,0,0,404.95285,0,214.174,210.727,0,0,0,No
0,0,0,0,0,876,1,42,0,0,0,0,375.24139,0,220.024,193.867,0,0,0,No
0,0,0,0,0,669,1,13,0,0,0,0,371.52994,0,145.246,206.523,0,0,0,No
0,0,0,0,0,951,1,49,0,0,0,0,461.81848,0,237.028,172.515,0,0,0,No
0,0,0,0,0,723,1,0,0,0,0,0,465.03724,0,141.202,207.758,0,0,0,No
0,0,0,0,0,642,1,27,0,0,0,0,383.05554,0,154.95,181.098,0,0,0,No
0,0,0,0,0,0,1,31,0,0,0,0,418.81711,0,157.857,202.098,0,0,0,No
0,0,0,0,0,927,1,12,0,0,0,0,60.10565,0,135.461,200.701,0,0,0,No
0,0,0,0,0,637,1,0,0,0,0,0,506.3942,0,133.32,201.551,0,0,0,No
0,0,0,0,0,791,1,28,0,0,0,0,400.68274,0,113.665,174.773,0,0,0,No
0,0,0,0,0,810,1,16,0,0,0,0,356.97129,0,145.672,190.555,0,0,0,No
0,0,0,0,0,891,1,0,0,0,0,0,523.19708,0,114.429,206.67,0,0,0,No
0,0,0,0,0,0,1,8,0,0,0,0,420.16621,0,129.429,87.67,0,0,0,No
0,0,0,0,0,551,1,15,0,0,0,0,423.45475,0,137.826,149.273,0,0,0,No
0,0,0,0,0,932,1,48,0,0,0,0,410.74329,0,127.976,163.133,0,0,0,No
0,0,0,0,0,678,1,15,0,0,0,0,544.02471,0,135.71,172.518,0,0,0,No
0,0,0,0,0,5489,1,31,0,0,0,0,0,0,134.44,140.89,0,0,0,No
0,0,0,0,0,2488,1,34,0,0,0,0,366.29894,0,130.6,154.074,0,0,0,No
0,0,0,0,0,560,1,22,0,0,0,0,543.44252,0,143.803,136.956,0,0,0,No
0,0,0,0,0,958,1,19,0,0,0,0,516.46083,0,101.056,80.616,0,0,0,No
0,0,0,0,0,863,1,23,0,0,0,0,393.22171,0,214.143,170.616,0,0,0,No
0,0,0,0,0,878,1,34,0,0,0,0,543.49594,0,208.417,160.013,0,0,0,No
0,0,0,0,0,897,1,28,0,0,0,0,560.77016,0,145.423,139.157,0,0,0,No
0,0,0,0,0,710,1,33,0,0,0,0,374.04439,0,146.922,137.913,0,0,0,No
0,0,0,0,0,500,1,32,0,0,0,0,424.31861,0,227.738,164.073,0,0,0,No
0,0,0,0,0,912,1,23,0,0,0,0,434.46858,0,147.857,182.33,0,0,0,No
0,0,0,0,0,755,1,16,0,0,0,0,457.43771,0,223.857,174.33,0,0,0,No
0,0,0,0,0,0,1,24,0,0,0,0,448.71193,0,237.46,174.605,0,0,0,No
0,0,0,0,0,0,1,22,0,0,0,0,441.98616,0,223.316,116.61,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,467.26038,0,232.56,197.11,0,0,0,No
0,0,0,0,0,744,1,0,0,0,0,0,344.53461,0,197.4,181.926,0,0,0,No
0,0,0,0,0,761,1,38,0,0,0,0,388.67819,0,206.197,194.044,0,0,0,No
0,0,0,0,0,830,1,27,0,0,0,0,581.6965,0,150.944,213.384,0,0,0,No
0,0,0,0,0,831,1,12,0,0,0,0,533.45738,0,145.857,207.384,0,0,0,No
0,0,0,0,0,610,1,10,0,0,0,0,539.7316,0,144.583,194.987,0,0,0,No
0,0,0,0,0,683,1,11,0,0,0,0,390.00583,0,132.577,181.843,0,0,0,No
0,0,0,0,0,617,1,27,0,0,0,0,559.28005,0,118.078,116.087,0,0,0,No
0,0,0,0,0,581,1,22,0,0,0,0,463.55428,0,127.262,211.927,0,0,0,No
0,0,0,0,0,969,1,10,0,0,0,0,393.70425,0,150.143,186.67,0,0,0,No
0,0,0,0,0,592,1,8,0,0,0,0,482.67338,0,106.143,178.67,0,0,0,No
0,0,0,0,0,583,1,20,0,0,0,0,368.9476,0,139.54,172.395,0,0,0,No
0,0,0,0,0,998,1,11,0,0,0,0,544.22182,0,133.684,133.39,0,0,0,No
0,0,0,0,0,916,1,45,0,0,0,0,538.48892,0,123.395,162.929,0,0,0,No
0,0,0,0,0,3600,1,20,0,0,0,0,522.48892,0,51,55,0,0,0,No
0,0,0,0,0,883,0,15,0,0,0,0,286,1,80,98,0,0,0,No
0,0,0,0,0,5581,1,17,0,0,0,0,326,0,176.49,167.27,0,0,0,No
0,0,0,0,0,4119,1,0,0,0,0,0,290.5,0,56,86,0,0,0,No
0,0,0,0,0,2709,1,31,0,0,0,0,444.45757,0,181.427,163.27,0,0,0,No
0,0,0,0,0,852,1,33,0,0,0,0,430.81171,0,161.427,171.288,0,0,0,No
0,0,0,0,0,674,1,15,0,0,0,0,302.84717,0,143.388,164.992,0,0,0,No
0,0,0,0,0,575,1,40,0,0,0,0,457.88329,0,151.307,191.699,0,0,0,No
0,0,0,0,0,718,1,12,0,0,0,0,437.92419,0,186.166,187.385,0,0,0,No
0,0,0,0,0,629,1,13,0,0,0,0,332.96046,0,165.001,177.128,0,0,0,No
0,0,0,0,0,512,1,21,0,0,0,0,428.00143,0,164.772,197.87,0,0,0,No
0,0,0,0,0,574,1,46,0,0,0,0,365.04258,0,143.504,172.65,0,0,0,No
0,0,0,0,0,952,1,46,0,0,0,0,312.07886,0,170.241,196.495,0,0,0,No
0,0,0,0,0,696,1,27,0,0,0,0,4.12,0,151.919,179.366,0,0,0,No
0,0,0,0,0,740,1,42,0,0,0,0,398.16098,0,150.583,162.29,0,0,0,No
0,0,0,0,0,586,1,39,0,0,0,0,294.19531,0,88.294,175.27,0,0,0,No
0,0,0,0,0,797,1,40,0,0,0,0,269.43339,0,160.45,171.27,0,0,0,No
0,0,0,0,0,0,1,25,0,0,0,0,435.47578,0,153.094,205.3,0,0,0,No
0,0,0,0,0,650,1,44,0,0,0,0,371.53621,0,160.607,166.446,0,0,0,No
0,0,0,0,0,912,1,11,0,0,0,0,409.59622,0,159.171,190.702,0,0,0,No
0,0,0,0,0,633,1,25,0,0,0,0,419.63214,0,165.944,169.901,0,0,0,No
0,0,0,0,0,853,1,40,0,0,0,0,352.66822,0,128.744,171.131,0,0,0,No
0,0,0,0,0,855,1,0,0,0,0,0,432.73532,0,122.46,196.619,0,0,0,No
0,0,0,0,0,832,1,21,0,0,0,0,493.16893,0,135.46,164.27,0,0,0,No
0,0,0,0,0,595,1,22,0,0,0,0,452.14311,0,151.257,169.27,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,346.01722,0,109.257,159.07,0,0,0,No
0,0,0,0,0,0,1,35,0,0,0,0,460.9914,0,151.46,180.07,0,0,0,No
0,0,0,0,0,654,1,19,0,0,0,0,486.4237,0,166.46,156.71,0,0,0,No
0,0,0,0,0,0,1,21,0,0,0,0,388.46681,0,117.626,158.032,0,0,0,No
0,0,0,0,0,653,1,25,0,0,0,0,391.50183,0,67.796,152.274,0,0,0,No
0,0,0,0,0,720,1,25,0,0,0,0,453.53687,0,163.997,150.49,0,0,0,No
0,0,0,0,0,917,1,24,0,0,0,0,373.57189,0,167.225,145.676,0,0,0,No
0,0,0,0,0,830,1,14,0,0,0,0,434.60675,0,68.476,188.829,0,0,0,No
0,0,0,0,0,679,1,37,0,0,0,0,399.64178,0,68.746,152.946,0,0,0,No
0,0,0,0,0,614,1,8,0,0,0,0,276.67719,0,150.033,93.027,0,0,0,No
0,0,0,0,0,742,1,0,0,0,0,0,12.71886,0,152.382,166.069,0,0,0,No
0,0,0,0,0,845,1,47,0,0,0,0,333.99189,0,149.521,149.058,0,0,0,No
0,0,0,0,0,684,1,47,0,0,0,0,379.02881,0,88.826,93.001,0,0,0,No
0,0,0,0,0,550,1,44,0,0,0,0,388.06968,0,151.151,180.887,0,0,0,No
0,0,0,0,0,725,1,22,0,0,0,0,502.1055,0,166.417,149.746,0,0,0,No
0,0,0,0,0,705,1,20,0,0,0,0,460.14104,0,142.66,152.57,0,0,0,No
0,0,0,0,0,509,1,0,0,0,0,0,15.17659,0,151.876,166.363,0,0,0,No
0,0,0,0,0,837,1,39,0,0,0,0,370.21258,0,182.063,154.124,0,0,0,No
0,0,0,0,0,941,1,26,0,0,0,0,15.25328,0,170.231,174.826,0,0,0,No
0,0,0,0,0,762,1,0,0,0,0,0,270.29022,0,164.342,177.535,0,0,0,No
0,0,0,0,0,848,1,14,0,0,0,0,414.34745,0,157.427,188.061,0,0,0,No
0,0,0,0,0,956,1,0,0,0,0,0,384.70272,0,154.427,172.07,0,0,0,No
0,0,0,0,0,830,1,41,0,0,0,0,419.66029,0,192.49,139.07,0,0,0,No
0,0,0,0,0,508,1,0,0,0,0,0,480.52728,0,192.49,193.21,0,0,0,No
0,0,0,0,0,5502,1,11,0,0,0,0,0,0,149.144,170.07,0,0,0,No
0,0,0,0,0,4157,1,38,0,0,0,0,318.52728,0,84,59,0,0,0,No
0,0,0,0,0,0,0,20,0,0,0,0,250,1,63,0,0,0,0,No
0,0,0,0,0,5359,1,30,0,0,0,0,482,0,149.775,199.556,0,0,0,No
0,0,0,0,0,4262,1,36,0,0,0,0,412.5,0,51,99,0,0,0,No
0,0,0,0,0,2371,1,0,0,0,0,0,2.59547,0,127.972,194.556,0,0,0,No
0,0,0,0,0,802,1,34,0,0,0,0,282.69028,0,139.972,178.757,0,0,0,No
0,0,0,0,0,583,1,33,0,0,0,0,425.76367,0,124.365,175.234,0,0,0,No
0,0,0,0,0,619,1,44,0,0,0,0,260.8185,0,139.728,162.519,0,0,0,No
0,0,0,0,0,5484,1,8,0,0,0,0,382,0,115.213,204.991,0,0,0,No
0,0,0,0,0,2392,1,21,0,0,0,0,474.87121,0,129.864,208.718,0,0,0,No
0,0,0,0,0,968,1,0,0,0,0,0,431.92421,0,145.577,186.376,0,0,0,No
0,0,0,0,0,711,1,20,0,0,0,0,368.96959,0,123.391,206.042,0,0,0,No
0,0,0,0,0,592,1,30,0,0,0,0,270.02218,0,113.255,160.621,0,0,0,No
0,0,0,0,0,755,1,27,0,0,0,0,382.06756,0,125.208,193.241,0,0,0,No
0,0,0,0,0,632,1,19,0,0,0,0,295.12058,0,137.239,188.796,0,0,0,No
0,0,0,0,0,657,1,18,0,0,0,0,350.17402,0,111.363,181.364,0,0,0,No
0,0,0,0,0,987,1,0,0,0,0,0,3.22703,0,145.573,163.969,0,0,0,No
0,0,0,0,0,712,1,37,0,0,0,0,296.27241,0,153.813,107.672,0,0,0,No
0,0,0,0,0,0,1,32,0,0,0,0,336.32501,0,145.152,180.388,0,0,0,No
0,0,0,0,0,919,1,46,0,0,0,0,410.37039,0,61.487,183.203,0,0,0,No
0,0,0,0,0,548,1,40,0,0,0,0,487.42301,0,111.908,168.066,0,0,0,No
0,0,0,0,0,978,1,26,0,0,0,0,331.46869,0,130.29,195.019,0,0,0,No
0,0,0,0,0,556,1,39,0,0,0,0,358.5214,0,155.733,191.05,0,0,0,No
0,0,0,0,0,669,1,47,0,0,0,0,385.57442,0,144.162,168.173,0,0,0,No
0,0,0,0,0,989,1,0,0,0,0,0,493.6201,0,154.504,157.348,0,0,0,No
0,0,0,0,0,892,1,23,0,0,0,0,401.67241,0,121.851,183.62,0,0,0,No
0,0,0,0,0,521,1,0,0,0,0,0,419.71807,0,141.103,159.91,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,3.77078,0,155.325,187.295,0,0,0,No
0,0,0,0,0,859,1,47,0,0,0,0,383.82379,0,130.463,177.719,0,0,0,No
0,0,0,0,0,882,1,45,0,0,0,0,333.86916,0,160.509,186.098,0,0,0,No
0,0,0,0,0,967,1,30,0,0,0,0,3.92178,0,64.478,173.54,0,0,0,No
0,0,0,0,0,771,1,35,0,0,0,0,372.96746,0,150.379,185.912,0,0,0,No
0,0,0,0,0,845,1,0,0,0,0,0,322.02017,0,121.184,175.31,0,0,0,No
0,0,0,0,0,717,1,29,0,0,0,0,487.07359,0,161.907,110.665,0,0,0,No
0,0,0,0,0,506,1,31,0,0,0,0,486.12661,0,155.565,199.952,0,0,0,No
0,0,0,0,0,839,1,27,0,0,0,0,256.17159,0,132.234,187.135,0,0,0,No
0,0,0,0,0,835,1,43,0,0,0,0,461.21685,0,112.873,189.259,0,0,0,No
0,0,0,0,0,695,1,20,0,0,0,0,425.26956,0,145.434,172.321,0,0,0,No
0,0,0,0,0,710,1,25,0,0,0,0,381.32298,0,154.985,179.289,0,0,0,No
0,0,0,0,0,894,1,40,0,0,0,0,415.37602,0,116.556,111.166,0,0,0,No
0,0,0,0,0,992,1,44,0,0,0,0,436.41458,0,114.267,166.019,0,0,0,No
0,0,0,0,0,5615,1,48,0,0,0,0,426,0,114.852,173.164,0,0,0,No
0,0,0,0,0,4575,1,18,0,0,0,0,491.41458,0,55,70,0,0,0,No
0,0,0,0,0,755,0,18,0,0,0,0,385,1,99,60,0,0,0,No
0,0,0,0,0,5355,1,46,0,0,0,0,364,0,123.43,184.32,0,0,0,No
0,0,0,0,0,4422,1,8,0,0,0,0,495.5,0,60,93,0,0,0,No
0,0,0,0,0,2634,1,0,0,0,0,0,496.55302,0,156.985,94.289,0,0,0,No
0,0,0,0,0,826,1,0,0,0,0,0,367.60603,0,152.556,94.166,0,0,0,No
0,0,0,0,0,578,1,20,0,0,0,0,2.65141,0,61.215,152.993,0,0,0,No
0,0,0,0,0,857,1,33,0,0,0,0,384.70443,0,130.864,93.718,0,0,0,No
0,0,0,0,0,506,1,48,0,0,0,0,388.75745,0,114.577,164.376,0,0,0,No
0,0,0,0,0,0,1,36,0,0,0,0,2.80282,0,133.391,178.042,0,0,0,No
0,0,0,0,0,804,1,46,0,0,0,0,492.85542,0,150.255,170.621,0,0,0,No
0,0,0,0,0,508,1,14,0,0,0,0,393.9008,0,129.208,154.241,0,0,0,No
0,0,0,0,0,773,1,43,0,0,0,0,414.95382,0,115.239,146.796,0,0,0,No
0,0,0,0,0,979,1,0,0,0,0,0,380.00726,0,60.363,159.364,0,0,0,No
0,0,0,0,0,814,1,43,0,0,0,0,259.06027,0,128.573,148.969,0,0,0,No
0,0,0,0,0,694,1,24,0,0,0,0,457.10565,0,149.813,168.672,0,0,0,No
0,0,0,0,0,602,1,31,0,0,0,0,271.15825,0,139.152,144.388,0,0,0,No
0,0,0,0,0,909,1,28,0,0,0,0,322.20363,0,127.487,144.203,0,0,0,No
0,0,0,0,0,677,1,10,0,0,0,0,275.25625,0,130.908,159.066,0,0,0,No
0,0,0,0,0,770,1,27,0,0,0,0,353.30193,0,141.29,181.019,0,0,0,No
0,0,0,0,0,904,1,26,0,0,0,0,360.35463,0,62.733,148.05,0,0,0,No
0,0,0,0,0,722,1,9,0,0,0,0,287.40764,0,116.162,162.173,0,0,0,No
0,0,0,0,0,565,1,0,0,0,0,0,405.45301,0,160.502,179.347,0,0,0,No
0,0,0,0,0,0,1,39,0,0,0,0,356.50603,0,130.854,156.622,0,0,0,No
0,0,0,0,0,811,1,0,0,0,0,0,3.55905,0,159.141,145.964,0,0,0,No
0,0,0,0,0,0,1,16,0,0,0,0,280.60403,0,64.324,158.295,0,0,0,No
0,0,0,0,0,0,1,43,0,0,0,0,482.64929,0,152.448,175.655,0,0,0,No
0,0,0,0,0,598,1,26,0,0,0,0,359.702,0,148.51,92.095,0,0,0,No
0,0,0,0,0,527,1,25,0,0,0,0,300.75502,0,64.478,153.54,0,0,0,No
0,0,0,0,0,976,1,16,0,0,0,0,453.8007,0,64.379,92.912,0,0,0,No
0,0,0,0,0,945,1,17,0,0,0,0,344.85341,0,151.184,93.31,0,0,0,No
0,0,0,0,0,627,1,0,0,0,0,0,451.90683,0,122.907,156.665,0,0,0,No
0,0,0,0,0,713,1,28,0,0,0,0,399.95985,0,129.565,160.952,0,0,0,No
0,0,0,0,0,822,1,48,0,0,0,0,392.00523,0,152.231,148.137,0,0,0,No
0,0,0,0,0,843,1,21,0,0,0,0,321.05783,0,143.809,157.274,0,0,0,No
0,0,0,0,0,564,1,47,0,0,0,0,479.09608,0,112.49,151.313,0,0,0,No
0,0,0,0,0,5380,1,38,0,0,0,0,340,0,156.228,187.666,0,0,0,No
0,0,0,0,0,4800,1,28,0,0,0,0,288,0,59.972,173.757,0,0,0,No
0,0,0,0,0,1800,1,21,0,0,0,0,328.16951,0,110.365,162.234,0,0,0,No
0,0,0,0,0,584,1,19,0,0,0,0,352.23961,0,137.83,185.598,0,0,0,No
0,0,0,0,0,938,1,38,0,0,0,0,399.30132,0,124.293,144.834,0,0,0,No
0,0,0,0,0,714,1,15,0,0,0,0,405.37142,0,113.86,156.996,0,0,0,No
0,0,0,0,0,880,1,19,0,0,0,0,367.44152,0,147.449,163.038,0,0,0,No
0,0,0,0,0,0,1,11,0,0,0,0,4.50323,0,62.965,159.974,0,0,0,No
0,0,0,0,0,927,1,26,0,0,0,0,473.57217,0,122.517,170.795,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,299.63388,0,151.971,94.543,0,0,0,No
0,0,0,0,0,778,1,18,0,0,0,0,317.70398,0,64.423,156.164,0,0,0,No
0,0,0,0,0,944,1,46,0,0,0,0,266.7752,0,135.793,160.691,0,0,0,No
0,0,0,0,0,734,1,10,0,0,0,0,287.84496,0,163.05,166.163,0,0,0,No
0,0,0,0,0,0,1,8,0,0,0,0,337.907,0,131.186,152.659,0,0,0,No
0,0,0,0,0,588,1,37,0,0,0,0,4.97711,0,153.227,144.07,0,0,0,No
0,0,0,0,0,778,1,12,0,0,0,0,380.04687,0,139.146,153.488,0,0,0,No
0,0,0,0,0,511,1,0,0,0,0,0,400.10774,0,160.979,183.003,0,0,0,No
0,0,0,0,0,956,1,17,0,0,0,0,282.16834,0,118.732,146.557,0,0,0,No
0,0,0,0,0,792,1,38,0,0,0,0,337.23844,0,130.353,182.105,0,0,0,No
0,0,0,0,0,647,1,0,0,0,0,0,281.30854,0,113.887,150.742,0,0,0,No
0,0,0,0,0,919,1,33,0,0,0,0,364.37025,0,63.424,177.506,0,0,0,No
0,0,0,0,0,738,1,10,0,0,0,0,300.44031,0,119.857,144.343,0,0,0,No
0,0,0,0,0,524,1,37,0,0,0,0,263.51007,0,137.272,171.302,0,0,0,No
0,0,0,0,0,727,1,0,0,0,0,0,311.57211,0,61.753,150.365,0,0,0,No
0,0,0,0,0,0,1,29,0,0,0,0,493.6411,0,139.201,141.545,0,0,0,No
0,0,0,0,0,618,1,34,0,0,0,0,351.70281,0,144.746,89.797,0,0,0,No
0,0,0,0,0,0,1,22,0,0,0,0,261.77174,0,126.301,180.17,0,0,0,No
0,0,0,0,0,756,1,48,0,0,0,0,392.83418,0,158.972,179.579,0,0,0,No
0,0,0,0,0,691,1,19,0,0,0,0,339.04736,0,114.972,168.784,0,0,0,No
0,0,0,0,0,825,1,11,0,0,0,0,280.85191,0,157.746,184.784,0,0,0,No
0,0,0,0,0,880,1,0,0,0,0,0,478.21993,0,152.746,169.883,0,0,0,No
0,0,0,0,0,935,1,25,0,0,0,0,7.28941,0,151.014,149.403,0,0,0,No
0,0,0,0,0,880,1,0,0,0,0,0,418.33607,0,67.239,172.724,0,0,0,No
0,0,0,0,0,976,1,32,0,0,0,0,7.38277,0,153.507,144.012,0,0,0,No
0,0,0,0,0,506,1,49,0,0,0,0,405.42943,0,142.812,152.26,0,0,0,No
0,0,0,0,0,611,1,28,0,0,0,0,354.47593,0,123.146,177.464,0,0,0,No
0,0,0,0,0,0,1,48,0,0,0,0,368.5226,0,157.506,153.621,0,0,0,No
0,0,0,0,0,581,1,12,0,0,0,0,7.57036,0,138.894,148.729,0,0,0,No
0,0,0,0,0,0,1,37,0,0,0,0,442.62364,0,125.339,176.783,0,0,0,No
0,0,0,0,0,965,1,39,0,0,0,0,492.90966,0,88.587,169.772,0,0,0,No
0,0,0,0,0,555,1,17,0,0,0,0,330.96086,0,141.011,93.692,0,0,0,No
0,0,0,0,0,0,1,45,0,0,0,0,325.01455,0,146.438,155.543,0,0,0,No
0,0,0,0,0,890,1,48,0,0,0,0,506.06268,0,142.796,165.353,0,0,0,No
0,0,0,0,0,820,1,19,0,0,0,0,413.11005,0,148.119,192.12,0,0,0,No
0,0,0,0,0,0,1,15,0,0,0,0,475.15745,0,182.407,147.843,0,0,0,No
0,0,0,0,0,923,1,20,0,0,0,0,349.20577,0,164.658,187.523,0,0,0,No
0,0,0,0,0,851,1,0,0,0,0,0,459.25927,0,174.879,154.131,0,0,0,No
0,0,0,0,0,790,1,47,0,0,0,0,328.31054,0,182.033,91.727,0,0,0,No
0,0,0,0,0,754,1,42,0,0,0,0,393.38326,0,177.141,188.125,0,0,0,No
0,0,0,0,0,610,1,15,0,0,0,0,10.66126,0,165.141,142.784,0,0,0,No
0,0,0,0,0,672,1,36,0,0,0,0,375.97481,0,182.782,143.784,0,0,0,No
0,0,0,0,0,946,1,24,0,0,0,0,437.98835,0,186.683,179.841,0,0,0,No
0,0,0,0,0,678,1,26,0,0,0,0,11.04923,0,155.296,148.177,0,0,0,No
0,0,0,0,0,696,1,43,0,0,0,0,355.10983,0,189.974,186.573,0,0,0,No
0,0,0,0,0,935,1,34,0,0,0,0,281.17993,0,172.697,172.095,0,0,0,No
0,0,0,0,0,870,1,42,0,0,0,0,447.25119,0,163.532,152.671,0,0,0,No
0,0,0,0,0,502,1,0,0,0,0,0,378.32129,0,142.491,172.26,0,0,0,No
0,0,0,0,0,810,1,46,0,0,0,0,475.38301,0,144.554,160.776,0,0,0,No
0,0,0,0,0,824,1,47,0,0,0,0,423.45194,0,171.733,92.328,0,0,0,No
0,0,0,0,0,581,1,0,0,0,0,0,432.51365,0,178.985,185.782,0,0,0,No
0,0,0,0,0,770,1,13,0,0,0,0,333.58375,0,185.365,150.234,0,0,0,No
0,0,0,0,0,875,1,40,0,0,0,0,503.65385,0,93.83,156.598,0,0,0,No
0,0,0,0,0,714,1,46,0,0,0,0,496.71556,0,189.293,155.834,0,0,0,No
0,0,0,0,0,0,1,40,0,0,0,0,424.78566,0,177.86,167.996,0,0,0,No
0,0,0,0,0,722,1,42,0,0,0,0,491.85692,0,175.459,147.038,0,0,0,No
0,0,0,0,0,985,1,10,0,0,0,0,267.92815,0,186.053,176.955,0,0,0,No
0,0,0,0,0,723,1,0,0,0,0,0,11.9979,0,166.605,186.754,0,0,0,No
0,0,0,0,0,638,1,14,0,0,0,0,509.05994,0,97.053,154.486,0,0,0,No
0,0,0,0,0,679,1,26,0,0,0,0,366.12893,0,195.484,151.097,0,0,0,No
0,0,0,0,0,735,1,26,0,0,0,0,466.18643,0,193.776,160.71,0,0,0,No
0,0,0,0,0,766,1,27,0,0,0,0,318.95913,0,97.776,164.636,0,0,0,No
0,0,0,0,0,855,1,27,0,0,0,0,13.96987,0,162.732,206.557,0,0,0,No
0,0,0,0,0,627,1,36,0,0,0,0,14.03881,0,196.359,194.113,0,0,0,No
0,0,0,0,0,667,1,42,0,0,0,0,454.10052,0,189.955,199.786,0,0,0,No
